baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zo_SA_chr01A_247-Zo_SB_chr01B_310	878.418245415686	-5.57347507988006	0.281742089255203	-19.7821883645918	4.23889364917586e-87	6.73842793763989e-84
Zo_SA_chr02A_1493-Zo_SB_chr02B_1480	1990.52378065345	-4.03766000582985	0.216558263410922	-18.6446822311663	1.39480666937943e-77	1.66295825156762e-74
Zo_SA_chr01A_3975-Zo_SB_chr01B_3954	16020.2499764915	-3.11253528189478	0.170516222705104	-18.2536021061039	1.93705563538383e-74	1.53963638752425e-71
Zo_SA_chr01A_562-Zo_SB_chr01B_615	805.402617541306	-6.16641944233247	0.356120033446585	-17.3155645939177	3.58983993800184e-67	1.71199466643308e-64
Zo_SA_chr02A_1969-Zo_SB_chr02B_1930	516.327229338602	-6.78967906037719	0.414522265157084	-16.3795280280161	2.67813200398068e-60	1.06433429391532e-57
Zo_SA_chr02A_2725-Zo_SB_chr02B_2692	578.185779310318	-6.30333661488133	0.387163260906678	-16.2808232375145	1.35039999675449e-59	4.95389044963245e-57
Zo_SA_chr01A_161-Zo_SB_chr01B_225	543.109010143766	-8.21323213171127	0.504786808696831	-16.2706948561408	1.59339287077837e-59	5.42777900053003e-57
Zo_SA_chr02A_2672-Zo_SB_chr02B_2618	1605.30861527364	-8.53551585738927	0.53897673273091	-15.8365200926971	1.74198023566338e-56	5.19218983992416e-54
Zo_SA_chr01A_1148-Zo_SB_chr01B_1171	645.136930526579	-6.7452343223375	0.440596111886428	-15.3093369196054	6.6235742914955e-53	1.85810739977306e-50
Zo_SA_chr02A_1114-Zo_SB_chr02B_1091	1824.93964410011	-4.82716582823809	0.324439469947766	-14.8784789625481	4.54720130716348e-50	1.20475572410348e-47
Zo_SA_chr02A_2883-Zo_SB_chr02B_2852	304.482453155026	-5.81579915032635	0.411869918623753	-14.1204756340536	2.84067551182377e-45	6.1578097799489e-43
Zo_SA_chr02A_2979-Zo_SB_chr02B_2970	846.913800684342	-5.80227870153049	0.412512164904845	-14.0657153780396	6.16958043324495e-45	1.27924909070196e-42
Zo_SA_chr01A_996-Zo_SB_chr01B_1026	411.880769319481	-4.56105182345465	0.325358525105998	-14.0185409986375	1.20057507906978e-44	2.38564273003491e-42
Zo_SA_chr02A_3644-Zo_SB_chr02B_3670	391.449926426613	-8.20275556117227	0.59983478000519	-13.6750249145295	1.43158243900157e-42	2.62585255830711e-40
Zo_SA_chr02A_230-Zo_SB_chr02B_215	1218.06324495341	-3.23014286951218	0.238080095781379	-13.5674629116342	6.24463359568022e-42	1.06359491492139e-39
Zo_SA_chr01A_2314-Zo_SB_chr01B_2336	310.106782180447	-6.33468234397289	0.470803718641624	-13.455038890198	2.87587965644597e-41	4.72933451089338e-39
Zo_SA_chr01A_1687-Zo_SB_chr01B_1718	596.96760980057	-3.46629143349191	0.267266222873497	-12.9694332348633	1.823738388674e-38	2.89913612519543e-36
Zo_SA_chr02A_774-Zo_SB_chr02B_735	742.762572396082	-3.34806641357251	0.259541444525771	-12.899929796145	4.50507406706664e-38	6.93054781478736e-36
Zo_SA_chr01A_3689-Zo_SB_chr01B_3680	3946.41789676427	-3.3636543132982	0.262301293119374	-12.8236284057029	1.20907263757067e-37	1.80189606517954e-35
Zo_SA_chr01A_3808-Zo_SB_chr01B_3792	4176.90465618295	-15.4801232792411	1.21712026513378	-12.7186472222115	4.65855449375255e-37	6.7323170850624e-35
Zo_SA_chr02A_2148-Zo_SB_chr02B_2106	2436.69029879544	-14.7026419916591	1.21098939907974	-12.1410162655693	6.40258397372249e-34	8.98056557961251e-32
Zo_SA_chr01A_1846-Zo_SB_chr01B_1870	365.056463700265	-4.18972013249901	0.348525272460362	-12.021280703469	2.74680743701011e-33	3.63875685197256e-31
Zo_SA_chr02A_433-Zo_SB_chr02B_422	434.615203849592	-3.87687812361479	0.326957576752699	-11.8574347232429	1.96916037185927e-32	2.40792969574278e-30
Zo_SA_chr01A_2612-Zo_SB_chr01B_2606	1648.54877523076	-14.1388902626043	1.19863148215754	-11.7958609239549	4.09986210171743e-32	4.8880605907726e-30
Zo_SA_chr01A_3509-Zo_SB_chr01B_3517	156.263350073537	-6.1649412021969	0.540757509814902	-11.4005651152346	4.15413734466825e-30	4.50251840834611e-28
Zo_SA_chr01A_3514-Zo_SB_chr01B_3523	702.109814949214	-3.12589362650156	0.277849652250836	-11.2503060600543	2.30789828795607e-29	2.34178019899202e-27
Zo_SA_chr02A_812-Zo_SB_chr02B_814	186.612151217813	-7.54277299438366	0.693763166623252	-10.8722592337909	1.56282218744637e-27	1.43328827152534e-25
Zo_SA_chr01A_3970-Zo_SB_chr01B_3950	684.245103961918	-12.8702644276487	1.20382148268259	-10.6911735774716	1.11945402729104e-26	9.88643751139069e-25
Zo_SA_chr02A_1503-Zo_SB_chr02B_1490	323.604459109763	-4.28008171833829	0.405152169842016	-10.564133767338	4.36984334663565e-26	3.72138980716168e-24
Zo_SA_chr01A_4156-Zo_SB_chr01B_4178	196.827585812118	-7.88960965054873	0.754333769440739	-10.4590434237063	1.33193515970425e-25	1.04131127485731e-23
Zo_SA_chr02A_1825-Zo_SB_chr02B_1801	163.430669537759	-4.80036118668034	0.472791398864379	-10.1532329018898	3.20564654883972e-24	2.31632248354797e-22
Zo_SA_chr01A_1852-Zo_SB_chr01B_1879	427.200620542235	-12.1907071199033	1.217289573956	-10.0146319994226	1.31450193471505e-23	9.21891136272951e-22
Zo_SA_chr01A_2963-Zo_SB_chr01B_2960	185.308624306828	-8.1229765007494	0.813856110294805	-9.98085091209428	1.84874463668394e-23	1.27777727135445e-21
Zo_SA_chr01A_653-Zo_SB_chr01B_704	135.107794370171	-4.23548293761467	0.424800442717064	-9.9705238311997	2.05143994402767e-23	1.39761672758114e-21
Zo_SA_chr01A_2712-Zo_SB_chr01B_2703	368.185639405464	-11.9761940041182	1.21341922396769	-9.86979089136068	5.6281816541648e-23	3.69357529302674e-21
Zo_SA_chr02A_1091-Zo_SB_chr02B_1075	187.447854217576	-3.24640546488187	0.32893862788467	-9.86933485361318	5.65382672239363e-23	3.69357529302674e-21
Zo_SA_chr02A_3750-Zo_SB_chr02B_3760	773.800355691633	-3.81164300669684	0.386322878337628	-9.86646978583972	5.8176097678691e-23	3.74921364634699e-21
Zo_SA_chr02A_1269-Zo_SB_chr02B_1264	143.04074437624	-5.92036456282867	0.607880317472236	-9.73935887157438	2.04842620206749e-22	1.30252594102131e-20
Zo_SA_chr01A_3462-Zo_SB_chr01B_3478	277.70811264589	-11.569434957993	1.22347451606562	-9.45621245565232	3.19299754673568e-21	1.92751965827626e-19
Zo_SA_chr01A_536-Zo_SB_chr01B_591	257.619904038009	-11.4610022187325	1.21928435429142	-9.39977797500158	5.46783278124299e-21	3.25951181671848e-19
Zo_SA_chr01A_1837-Zo_SB_chr01B_1866	113.918288520885	-4.61410180452382	0.498789411337769	-9.25060095431586	2.23233995207003e-20	1.28265412426771e-18
Zo_SA_chr02A_3023-Zo_SB_chr02B_3020	115.803821774635	-3.83120537784655	0.418301954128094	-9.15894688044739	5.24062315110266e-20	2.90610834972193e-18
Zo_SA_chr02A_121-Zo_SB_chr02B_117	267.085031573951	-9.65735108845737	1.07200615105908	-9.00867133916763	2.08567924159892e-19	1.06952734442852e-17
Zo_SA_chr02A_2041-Zo_SB_chr02B_1990	119.136509348389	-6.91126326448121	0.777086921511529	-8.89380978261475	5.90487396153376e-19	2.87350448189332e-17
Zo_SA_chr01A_76-Zo_SB_chr01B_138	193.374046211522	-11.0474472433466	1.26230486656951	-8.7518059511008	2.09965216183154e-18	9.91410015819269e-17
Zo_SA_chr02A_1761-Zo_SB_chr02B_1733	927.705721340247	-3.01639353944425	0.345297668425205	-8.73563251440729	2.42296478272201e-18	1.12185621833022e-16
Zo_SA_chr01A_3508-Zo_SB_chr01B_3516	146.403466215738	-10.64570433132	1.24197334815212	-8.57160449309101	1.0205305756292e-17	4.46505533502354e-16
Zo_SA_chr01A_2961-Zo_SB_chr01B_2957	119.848804471342	-10.3569161126459	1.2481384952724	-8.29789013949576	1.05976607102718e-16	4.55317512858436e-15
Zo_SA_chr02A_1431-Zo_SB_chr02B_1423	181.976925592233	-3.95666441538798	0.477310713967641	-8.28949424264594	1.13731020593795e-16	4.84270747510544e-15
Zo_SA_chr01A_4147-Zo_SB_chr01B_4172	121.55224337878	-4.78013184846465	0.5807513594761	-8.23094388065978	1.85743978959676e-16	7.77028978647977e-15
Zo_SA_chr02A_402-Zo_SB_chr02B_394	94.5819822045899	-7.14744913952991	0.874370920684715	-8.17439026212442	2.97365836932643e-16	1.20181159011167e-14
