baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zo_SA_chr01A_1148-Zo_SB_chr01B_1171	1303.35882662668	-8.04149311012224	0.3569579951113	-22.5278414274343	2.21489858311764e-112	1.11431547716648e-108
Zo_SA_chr02A_2439-Zo_SB_chr02B_2406	2756.92677119474	3.85561791891512	0.179396679465026	21.4921364788516	1.84426804636234e-102	4.63925627062447e-99
Zo_SA_chr01A_161-Zo_SB_chr01B_225	1182.93647884861	-8.99038083977719	0.488932597002777	-18.3877714328916	1.64608473492716e-75	2.76048410047284e-72
Zo_SA_chr02A_1524-Zo_SB_chr02B_1509	2820.34522059991	-5.09186638841959	0.282535116528929	-18.0220655434817	1.30768673511338e-72	1.64474299108885e-69
Zo_SA_chr02A_2883-Zo_SB_chr02B_2852	925.159100849611	-5.70176004363466	0.378694155608638	-15.0563719011474	3.13527248692484e-51	3.15471117634377e-48
Zo_SA_chr01A_369-Zo_SB_chr01B_423	407.816598527117	3.06616692819965	0.21018827974891	14.5877159842712	3.3626832467717e-48	2.81960990241807e-45
Zo_SA_chr02A_68-Zo_SB_chr02B_66	811.417715260378	-4.30822067114708	0.307376743363269	-14.0160918617563	1.24272181797903e-44	8.93161923750357e-42
Zo_SA_chr01A_3015-Zo_SB_chr01B_3013	911.44372936878	-4.49513738133145	0.328703757114704	-13.6753453042	1.42529079655263e-42	7.96737555272919e-40
Zo_SA_chr01A_2502-Zo_SB_chr01B_2510	1365.22941190512	3.69703166681167	0.282667231794759	13.0790953140831	4.33569637614275e-39	1.81774070569785e-36
Zo_SA_chr02A_920-Zo_SB_chr02B_893	592.489296052786	-4.07544886419452	0.344126522105531	-11.8428792970067	2.34269674100849e-32	9.06623638770286e-30
Zo_SA_chr02A_3303-Zo_SB_chr02B_3298	152.279542257938	6.52527134714134	0.551276888746679	11.8366495681988	2.52333176754784e-32	9.06777294466656e-30
Zo_SA_chr01A_2360-Zo_SB_chr01B_2374	2217.89754439922	14.5768107150123	1.26151694019358	11.5549861048838	6.96587493875872e-31	2.19033230105594e-28
Zo_SA_chr01A_2034-Zo_SB_chr01B_2061	1500.36433288642	14.0129350494714	1.23508576635886	11.3457181931444	7.78841418732062e-30	2.30491245743588e-27
Zo_SA_chr02A_2344-Zo_SB_chr02B_2309	205.330693901018	-5.86002718636213	0.517840747231467	-11.3162728458346	1.09008638146698e-29	3.0467914362002e-27
Zo_SA_chr02A_2746-Zo_SB_chr02B_2712	911.925536060544	-3.51993877218914	0.335703348595414	-10.4852655980841	1.00961589029861e-25	2.67335660215384e-23
Zo_SA_chr02A_2042-Zo_SB_chr02B_1991	2636.929641522	14.8264663947108	1.43058965247874	10.3638848282045	3.61955720508065e-25	9.10499614938038e-23
Zo_SA_chr02A_3709-Zo_SB_chr02B_3721	437.552340946521	-7.93848029417948	0.770224525729289	-10.3067093152648	6.57129319881277e-25	1.57429409920129e-22
Zo_SA_chr02A_2625-Zo_SB_chr02B_2572	487.689854598303	12.3916103934017	1.22249664465732	10.1363144410717	3.81211640426849e-24	8.71761710448853e-22
Zo_SA_chr01A_2712-Zo_SB_chr01B_2703	1168.79278289465	-13.6450277539616	1.3623289486504	-10.0159566949518	1.29700903163197e-23	2.83706627745237e-21
Zo_SA_chr01A_536-Zo_SB_chr01B_591	425.996927577264	-12.1890060878735	1.22451389506045	-9.95415906429684	2.41858937874447e-23	4.79413557407339e-21
Zo_SA_chr01A_2479-Zo_SB_chr01B_2489	369.094261338882	-8.53482077712486	0.857619125088951	-9.95176125093951	2.47758944396558e-23	4.79413557407339e-21
Zo_SA_chr02A_2167-Zo_SB_chr02B_2144	403.410831332763	12.11789907952	1.21858443540753	9.94424245659056	2.67199216424986e-23	4.97881206605224e-21
Zo_SA_chr02A_2809-Zo_SB_chr02B_2773	415.80805704147	12.1616464687706	1.22902467091171	9.89536398789204	4.36021373596588e-23	7.83436975201584e-21
Zo_SA_chr01A_2612-Zo_SB_chr01B_2606	531.659439190245	-12.508651251035	1.26528938849939	-9.88600028161937	4.78776069488917e-23	8.30593932965083e-21
Zo_SA_chr01A_2984-Zo_SB_chr01B_2981	432.645291860568	12.2188954063633	1.23747384682198	9.87406355111522	5.39343610698363e-23	9.04479235141154e-21
Zo_SA_chr02A_3402-Zo_SB_chr02B_3431	620.150319255491	12.7383049234524	1.29757199497202	9.81703132682597	9.51029668376585e-23	1.543429116646e-20
Zo_SA_chr02A_2999-Zo_SB_chr02B_2991	1218.28414235999	8.52325342103845	0.870210245644031	9.79447606334548	1.18912294561319e-22	1.86952423105624e-20
