baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zo_SA_chr01A_383-Zo_SB_chr01B_440	17118.8917097795	-0.760923232362922	0.0416714196360402	-18.2600746268991	1.72055843684301e-74	8.32253627388392e-73
Zo_SA_chr02A_1767-Zo_SB_chr02B_1738	14912.8431623064	-0.663015317282347	0.0384518001528117	-17.2427640486909	1.26825323678581e-66	5.31307516696342e-65
Zo_SA_chr01A_884-Zo_SB_chr01B_924	5242.02733651488	-0.981809132755705	0.057233893260168	-17.1543307091254	5.83382721771884e-66	2.42232896509175e-64
Zo_SA_chr02A_432-Zo_SB_chr02B_421	4887.54840592401	-0.869225313923881	0.0564144127729127	-15.4078589353187	1.44934769758022e-53	5.00024955665177e-52
Zo_SA_chr01A_2008-Zo_SB_chr01B_2039	3390.24526685579	-0.827491151485756	0.0588355375813042	-14.064478468345	6.27839995401019e-45	1.81841065334665e-43
Zo_SA_chr02A_277-Zo_SB_chr02B_276	13617.5816552511	-0.670500981758913	0.0477700337864221	-14.0360164859145	9.38411876521876e-45	2.66850213614584e-43
Zo_SA_chr01A_229-Zo_SB_chr01B_289	6254.37684412331	-0.709933203457144	0.0513246808695438	-13.8321990790676	1.62961344965902e-43	4.47143058818719e-42
Zo_SA_chr01A_311-Zo_SB_chr01B_369	4273.61873524073	-0.84774101721685	0.062148153588331	-13.6406468779794	2.2951560043377e-42	6.11867725701845e-41
Zo_SA_chr01A_2906-Zo_SB_chr01B_2906	11766.6863408802	-0.529545350902201	0.0409994973524025	-12.9158986109173	3.66144372703536e-38	8.72055531332483e-37
Zo_SA_chr01A_4119-Zo_SB_chr01B_4141	3872.23744015173	-0.850998720555689	0.0660462743314046	-12.8848860767767	5.47562995683208e-38	1.29755837158869e-36
Zo_SA_chr02A_354-Zo_SB_chr02B_354	2010.47174445683	-0.965291624024795	0.0754282257939681	-12.7974854752846	1.69346332785247e-37	3.93352967043753e-36
Zo_SA_chr02A_3320-Zo_SB_chr02B_3317	6865.72762359465	-0.581985306322797	0.0485193343792278	-11.9949153006509	3.7780342456121e-33	7.38605695017166e-32
Zo_SA_chr01A_2382-Zo_SB_chr01B_2390	1701.05638941973	-0.917161168595246	0.0781316484058438	-11.738664002469	8.07519824602365e-32	1.49758222017166e-30
Zo_SA_chr02A_2030-Zo_SB_chr02B_1978	3552.83009110381	-0.785306877187296	0.0682046639740646	-11.5139761920961	1.1218398616887e-30	1.96405695188185e-29
