baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zo_SA_chr01A_2396-Zo_SB_chr01B_2404	1991.80209525701	0.994070630599532	0.221675224828741	4.48435602746097	7.31344653395891e-06	9.2499491829226e-05
Zo_SA_chr02A_1378-Zo_SB_chr02B_1360	551.89485987728	0.920069081388869	0.217342530596362	4.23326754714924	2.30320229291196e-05	0.000261303173276026
Zo_SA_chr01A_3353-Zo_SB_chr01B_3372	1092.33606731616	0.910701870336677	0.236228523387998	3.85517319109207	0.000115647728003155	0.00112211338371061
Zo_SA_chr01A_69-Zo_SB_chr01B_122	1397.47629894447	0.736559530704221	0.193442799029386	3.80763478609679	0.000140302271483746	0.00132107166532015
Zo_SA_chr02A_2264-Zo_SB_chr02B_2235	850.434281054954	0.975287762800643	0.260391013044026	3.74547397546222	0.000180053512501794	0.00163784391550739
Zo_SA_chr02A_2623-Zo_SB_chr02B_2569	229.081450725867	0.915825826176202	0.250654698198849	3.65373492999385	0.000258453089068146	0.00228173316414755
Zo_SA_chr02A_620-Zo_SB_chr02B_598	1272.12576073566	0.885333771859144	0.242886606046744	3.64504978791939	0.000267340040811908	0.00235203828652134
Zo_SA_chr02A_1281-Zo_SB_chr02B_1274	2871.31441952317	0.7948434964274	0.22242999336859	3.57345466045247	0.000352302267695351	0.00300104975190655
Zo_SA_chr01A_1423-Zo_SB_chr01B_1454	849.383985383317	0.884213846910583	0.248533715535863	3.55772191714163	0.000374085029303497	0.0031601809938176
Zo_SA_chr01A_2428-Zo_SB_chr01B_2437	629.09882374736	0.966876768079658	0.271965709433677	3.55514219087773	0.000377774732325345	0.00317555195786354
Zo_SA_chr02A_1616-Zo_SB_chr02B_1598	598.383525502471	0.944093690253957	0.270412686157397	3.49130694890711	0.000480663689491336	0.00389888667877208
Zo_SA_chr02A_3238-Zo_SB_chr02B_3234	756.324993481692	0.958289176616039	0.280901075148715	3.41148276527137	0.000646105856903695	0.00501716956565156
Zo_SA_chr01A_925-Zo_SB_chr01B_958	864.820875952539	0.808156848470915	0.239295883613352	3.3772283763005	0.000732202298154479	0.0055835905790403
Zo_SA_chr01A_1380-Zo_SB_chr01B_1399	984.857588025666	0.779493398090631	0.231217786616037	3.37125188117585	0.000748274086464586	0.0056891167111203
Zo_SA_chr02A_555-Zo_SB_chr02B_539	1988.96370277037	0.687393524140946	0.205290155902017	3.34839983495863	0.000812796556849149	0.00608793280057163
Zo_SA_chr01A_3630-Zo_SB_chr01B_3623	307.678620246602	0.923706894757388	0.277753076822643	3.32564054851933	0.000882156120683234	0.00656974163561461
Zo_SA_chr01A_1395-Zo_SB_chr01B_1421	659.332406001178	0.754605081931913	0.232041202085647	3.25203056676714	0.00114583698565928	0.00832652440078229
Zo_SA_chr01A_1617-Zo_SB_chr01B_1631	278.07987806043	0.990380490989475	0.304779949562912	3.24949358515805	0.00115610685689927	0.00838918565391006
Zo_SA_chr02A_3638-Zo_SB_chr02B_3658	215.617073118773	0.890253839602773	0.277388181792721	3.20941517352754	0.00133005285882079	0.00938405715073835
Zo_SA_chr02A_1496-Zo_SB_chr02B_1483	508.448839272148	0.818639899894384	0.256881582638001	3.18683765292748	0.00143837487048205	0.0100096743036005
Zo_SA_chr02A_1901-Zo_SB_chr02B_1859	201.235518187707	0.880685387507372	0.278468811168192	3.16259973177193	0.00156367164907909	0.0108077929177868
Zo_SA_chr02A_1652-Zo_SB_chr02B_1634	575.963160891871	0.830530445957813	0.262774530103089	3.16062004042777	0.00157433718717643	0.0108667664383154
Zo_SA_chr02A_3386-Zo_SB_chr02B_3409	647.46441291163	0.759761779467118	0.240505798405141	3.15901647488461	0.00158302541332306	0.0109119505486707
Zo_SA_chr02A_2700-Zo_SB_chr02B_2662	1328.88944186717	0.854021597391514	0.271842802140675	3.14160092033473	0.0016802689001407	0.0115354309667341
