baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zo_SA_chr01A_1233-Zo_SB_chr01B_1261	570.571942664861	2.62542914321084	0.166439761286078	15.7740501603955	4.694065594951e-56	5.8149168675015e-54
Zo_SA_chr02A_1571-Zo_SB_chr02B_1559	566.786701794132	2.99970092990031	0.197461621820867	15.1913111127061	4.03762220318123e-52	4.45806155868641e-50
Zo_SA_chr02A_2488-Zo_SB_chr02B_2445	275.104920867658	2.75199629930045	0.221579998329827	12.4198768843929	2.03874992849702e-35	1.43816817872727e-33
Zo_SA_chr01A_3644-Zo_SB_chr01B_3636	590.998716196833	2.32538454161513	0.191505163041478	12.1426728380763	6.27424503739072e-34	4.30633656012263e-32
Zo_SA_chr02A_1591-Zo_SB_chr02B_1575	848.99601749435	2.39028488220154	0.198689121802482	12.0302755405892	2.46337270742464e-33	1.64624605013286e-31
Zo_SA_chr01A_2188-Zo_SB_chr01B_2207	1178.69608435163	2.13973622344905	0.180712476182592	11.8405561621936	2.40850471548388e-32	1.5484551202459e-30
Zo_SA_chr01A_2752-Zo_SB_chr01B_2736	377.408845585649	2.4617918330911	0.211967213139592	11.6140217943512	3.49768458688816e-31	2.11485000200059e-29
Zo_SA_chr01A_1983-Zo_SB_chr01B_2012	2814.22496233621	2.87917620740553	0.257670860572119	11.1738525691759	5.47533986820088e-29	3.12463496523509e-27
Zo_SA_chr01A_1299-Zo_SB_chr01B_1326	380.504133421551	2.75663512710534	0.249655136573864	11.0417721218796	2.40247536776508e-28	1.31206154762138e-26
Zo_SA_chr02A_834-Zo_SB_chr02B_789	393.634162080986	2.18277289116675	0.214453033110066	10.1783260395597	2.47787097798678e-24	1.17617819599952e-22
Zo_SA_chr01A_2113-Zo_SB_chr01B_2137	5617.87294100521	1.64122530400822	0.161695806249774	10.1500795974448	3.31093268906591e-24	1.55284703011739e-22
Zo_SA_chr02A_2304-Zo_SB_chr02B_2273	519.805097266242	1.88784773711128	0.186764405052427	10.108177393767	5.08208988684127e-24	2.3253995076817e-22
Zo_SA_chr01A_901-Zo_SB_chr01B_938	621.959540891226	1.69484383849936	0.169120278826016	10.0215293533364	1.22591092657809e-23	5.41426225746967e-22
Zo_SA_chr02A_1623-Zo_SB_chr02B_1605	273.925175953462	2.50627404487326	0.253122218804395	9.90143835144728	4.1033054291288e-23	1.76616002326654e-21
Zo_SA_chr02A_235-Zo_SB_chr02B_221	847.779545006851	1.52969832349472	0.163896242896347	9.33333367783269	1.02592235846599e-20	3.77584033235418e-19
Zo_SA_chr02A_3039-Zo_SB_chr02B_3036	2087.55345678561	1.30949419210172	0.141521820599118	9.2529490262216	2.1838258640001e-20	7.86641954840888e-19
Zo_SA_chr02A_2898-Zo_SB_chr02B_2870	1162.84214702515	1.67359220150983	0.18584355634898	9.00538191578264	2.14916461194902e-19	7.32591078126783e-18
Zo_SA_chr02A_1472-Zo_SB_chr02B_1462	4248.28638294228	1.49682337084541	0.1671009257235	8.95760070965846	3.31819606205018e-19	1.11610051650019e-17
Zo_SA_chr01A_2345-Zo_SB_chr01B_2362	250.91879579664	1.94047921702678	0.218366630130932	8.88633586488592	6.31572427429102e-19	2.08295867461845e-17
Zo_SA_chr02A_80-Zo_SB_chr02B_78	322.640600798862	2.18364006216712	0.246925167049193	8.84332726494455	9.29095886500707e-19	3.00565478187076e-17
Zo_SA_chr02A_137-Zo_SB_chr02B_128	333.607344448087	1.79295671486701	0.205583344152734	8.72131311150853	2.74993831618031e-18	8.72933544242486e-17
Zo_SA_chr01A_446-Zo_SB_chr01B_502	1038.86819807187	1.2968519541276	0.149655175346407	8.66560044532888	4.4913951597642e-18	1.3994966881253e-16
Zo_SA_chr02A_1919-Zo_SB_chr02B_1874	2345.77876853008	1.35839268362108	0.157640302783796	8.61703929536419	6.8707559950237e-18	2.08961495201948e-16
Zo_SA_chr02A_1915-Zo_SB_chr02B_1870	518.35468760524	2.14957942975521	0.253339724456124	8.48496789980324	2.15778290105152e-17	6.44669373790629e-16
Zo_SA_chr01A_1323-Zo_SB_chr01B_1347	547.630742626925	1.89823771532134	0.228376897988757	8.31186399341841	9.42103665297711e-17	2.70335848364242e-15
Zo_SA_chr01A_2264-Zo_SB_chr01B_2282	601.587972298805	2.48657633912873	0.299832936174377	8.29320611289546	1.1023608164009e-16	3.14544414971921e-15
