baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zo_SA_chr01A_1067-Zo_SB_chr01B_1093	5191.43970895822	3.52179652361054	0.0644476436295595	54.6458539873635	0	0
Zo_SA_chr01A_3868-Zo_SB_chr01B_3858	16781.2235443277	5.99706219748609	0.136384304974791	43.9717913186168	0	0
Zo_SA_chr02A_2439-Zo_SB_chr02B_2406	4157.36943902685	4.08874066669104	0.0686697342636089	59.5421070219263	0	0
Zo_SA_chr02A_3652-Zo_SB_chr02B_3673	6510.26658605355	3.46312434157794	0.0689420656668474	50.2323843662155	0	0
Zo_SA_chr01A_3062-Zo_SB_chr01B_3069	1206.47670760846	5.4994375380244	0.152301331713938	36.1089261409335	1.64276539293104e-285	7.00714111239311e-283
Zo_SA_chr02A_3401-Zo_SB_chr02B_3429	1324.39909445873	3.48179727278712	0.10321339781707	33.7339661945641	1.83726332051309e-249	5.38777468740463e-247
Zo_SA_chr02A_2529-Zo_SB_chr02B_2477	1221.32886097367	3.09384776198657	0.102648364385362	30.1402538706966	1.4394067659929e-199	2.93638980262552e-197
Zo_SA_chr01A_2502-Zo_SB_chr01B_2510	856.264103092218	3.70110437544335	0.140485486276462	26.3451013591535	5.84056230308829e-153	8.5637244769032e-151
Zo_SA_chr02A_2720-Zo_SB_chr02B_2685	711.98795286319	3.26514426974626	0.126722219762	25.7661543167299	2.12488072762992e-146	3.02119405273926e-144
Zo_SA_chr01A_2498-Zo_SB_chr01B_2503	818.804770190517	3.19714871071185	0.125877993641437	25.398789877593	2.60070486537276e-142	3.3895853412025e-140
Zo_SA_chr01A_2925-Zo_SB_chr01B_2924	995.708148904728	3.47949636033935	0.147733123239922	23.5525810598925	1.18119028072878e-122	1.38553619929486e-120
Zo_SA_chr02A_183-Zo_SB_chr02B_169	610.481174336658	3.19208234653138	0.139586736288534	22.8680921368715	9.65633994192008e-116	1.05366388389509e-113
Zo_SA_chr02A_30-Zo_SB_chr02B_32	575.268335826663	3.36217208758043	0.147810554978776	22.7464952557902	1.55434071855582e-114	1.65749242078725e-112
Zo_SA_chr01A_1343-Zo_SB_chr01B_1366	445.427603510296	3.3741208850489	0.162406913129857	20.7757220430083	7.17767667138354e-96	5.61294315702193e-94
Zo_SA_chr01A_2264-Zo_SB_chr01B_2282	333.045267766013	4.72865226736451	0.228033766943772	20.7366318187889	1.61870901542402e-95	1.22499720973702e-93
Zo_SA_chr02A_1254-Zo_SB_chr02B_1247	450.349563874172	4.08923975245962	0.198362146434251	20.6150206880073	2.01236181128681e-94	1.47531275289964e-92
Zo_SA_chr01A_1466-Zo_SB_chr01B_1500	360.725621121243	3.62436131011458	0.188172442893282	19.2608506027105	1.14482421471091e-82	6.79938634863746e-81
Zo_SA_chr02A_982-Zo_SB_chr02B_955	413.880401184003	3.43151476017767	0.178193652460456	19.2572222006571	1.22791551157002e-82	7.20172447535818e-81
Zo_SA_chr01A_2316-Zo_SB_chr01B_2338	398.917843115589	6.98814328727677	0.366187380672698	19.0835174998093	3.46159270323955e-81	1.95684252573493e-79
Zo_SA_chr02A_3402-Zo_SB_chr02B_3431	497.96881406089	7.75502593954408	0.410268750538801	18.9023071568563	1.09172564947566e-79	6.02632558510564e-78
Zo_SA_chr01A_2846-Zo_SB_chr01B_2843	411.12279084924	7.28864965668819	0.391134024684771	18.6346602358677	1.68219103907668e-77	8.7698226170531e-76
Zo_SA_chr02A_3303-Zo_SB_chr02B_3298	462.442342425659	7.86629448819936	0.441140792020135	17.8317095822785	4.00970641894115e-71	1.86272698194771e-69
Zo_SA_chr02A_3516-Zo_SB_chr02B_3549	284.217590681773	6.572433441594	0.383513289275922	17.1374333703086	7.80193627834238e-66	3.21111272087565e-64
Zo_SA_chr02A_900-Zo_SB_chr02B_863	365.509925852561	3.01822093843057	0.19068780682037	15.8280751599066	1.99222966779614e-56	7.19041661638421e-55
Zo_SA_chr02A_2490-Zo_SB_chr02B_2446	306.51392335245	3.09789509233861	0.196583047175691	15.7587092928209	5.98426994575143e-56	2.12713595344437e-54
Zo_SA_chr01A_3699-Zo_SB_chr01B_3690	250.017017718604	7.39644693116644	0.513021525222444	14.4174202592364	4.02092906341619e-47	1.21717413971282e-45
Zo_SA_chr02A_2956-Zo_SB_chr02B_2937	1775.43692236501	11.8174894930378	0.836872963607454	14.1210076163733	2.81931117294171e-45	8.21627827543012e-44
Zo_SA_chr01A_2644-Zo_SB_chr01B_2643	2761.76635936304	6.61689776104012	0.478578202256175	13.8261578355343	1.77237537807321e-43	4.83487515925552e-42
