baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zo_SA_chr02A_2439-Zo_SB_chr02B_2406	2756.92677119474	3.85561791891512	0.179396679465026	21.4921364788516	1.84426804636234e-102	4.63925627062447e-99
Zo_SA_chr01A_369-Zo_SB_chr01B_423	407.816598527117	3.06616692819965	0.21018827974891	14.5877159842712	3.3626832467717e-48	2.81960990241807e-45
Zo_SA_chr01A_2502-Zo_SB_chr01B_2510	1365.22941190512	3.69703166681167	0.282667231794759	13.0790953140831	4.33569637614275e-39	1.81774070569785e-36
Zo_SA_chr02A_3303-Zo_SB_chr02B_3298	152.279542257938	6.52527134714134	0.551276888746679	11.8366495681988	2.52333176754784e-32	9.06777294466656e-30
Zo_SA_chr01A_2360-Zo_SB_chr01B_2374	2217.89754439922	14.5768107150123	1.26151694019358	11.5549861048838	6.96587493875872e-31	2.19033230105594e-28
Zo_SA_chr01A_2034-Zo_SB_chr01B_2061	1500.36433288642	14.0129350494714	1.23508576635886	11.3457181931444	7.78841418732062e-30	2.30491245743588e-27
Zo_SA_chr02A_2042-Zo_SB_chr02B_1991	2636.929641522	14.8264663947108	1.43058965247874	10.3638848282045	3.61955720508065e-25	9.10499614938038e-23
Zo_SA_chr02A_2625-Zo_SB_chr02B_2572	487.689854598303	12.3916103934017	1.22249664465732	10.1363144410717	3.81211640426849e-24	8.71761710448853e-22
Zo_SA_chr02A_2167-Zo_SB_chr02B_2144	403.410831332763	12.11789907952	1.21858443540753	9.94424245659056	2.67199216424986e-23	4.97881206605224e-21
Zo_SA_chr02A_2809-Zo_SB_chr02B_2773	415.80805704147	12.1616464687706	1.22902467091171	9.89536398789204	4.36021373596588e-23	7.83436975201584e-21
Zo_SA_chr01A_2984-Zo_SB_chr01B_2981	432.645291860568	12.2188954063633	1.23747384682198	9.87406355111522	5.39343610698363e-23	9.04479235141154e-21
Zo_SA_chr02A_3402-Zo_SB_chr02B_3431	620.150319255491	12.7383049234524	1.29757199497202	9.81703132682597	9.51029668376585e-23	1.543429116646e-20
Zo_SA_chr02A_2999-Zo_SB_chr02B_2991	1218.28414235999	8.52325342103845	0.870210245644031	9.79447606334548	1.18912294561319e-22	1.86952423105624e-20
Zo_SA_chr01A_4034-Zo_SB_chr01B_4009	206.182030306177	4.66166980579077	0.482869007801625	9.65410852730872	4.72248721438336e-22	7.19964641683718e-20
Zo_SA_chr02A_2956-Zo_SB_chr02B_2937	2013.15882190084	9.28607945226266	0.96329103590078	9.63995210811775	5.42132631222532e-22	8.02196843435459e-20
Zo_SA_chr01A_4061-Zo_SB_chr01B_4047	140.274262132685	5.62990889310229	0.591868180249627	9.51209928320156	1.86853065587893e-21	2.47383624466498e-19
Zo_SA_chr01A_3062-Zo_SB_chr01B_3069	3082.66350075501	4.78469937079246	0.519139982911626	9.21658806543315	3.06704155075023e-20	3.76348440044498e-18
Zo_SA_chr02A_2490-Zo_SB_chr02B_2446	565.607668028584	3.16005267575843	0.354537843727728	8.91316041901927	4.95981423461823e-19	5.30911179029028e-17
Zo_SA_chr02A_690-Zo_SB_chr02B_664	58.704427270219	4.52578378182469	0.520407994758996	8.69660694571113	3.41955374095488e-18	3.51097446341714e-16
Zo_SA_chr01A_2846-Zo_SB_chr01B_2843	299.722146622693	4.67842394387886	0.538120300639854	8.69401124305469	3.49863045112701e-18	3.520321959924e-16
Zo_SA_chr01A_36-Zo_SB_chr01B_87	436.6336354546	12.2321244770287	1.43037284638124	8.55170350022736	1.21285008391886e-17	1.1734324561915e-15
Zo_SA_chr01A_660-Zo_SB_chr01B_711	200.560822665395	4.32527747267348	0.518856141490449	8.33617861831381	7.67299833701153e-17	6.89336689884018e-15
Zo_SA_chr01A_3880-Zo_SB_chr01B_3865	46.188906893728	4.48932970040318	0.556064731771921	8.07339405629585	6.83705020902905e-16	5.73286660027086e-14
Zo_SA_chr01A_1111-Zo_SB_chr01B_1137	117.158668312607	7.48713980697406	0.968327288462079	7.73203429892523	1.05841416527448e-14	8.32012760233737e-13
Zo_SA_chr02A_2747-Zo_SB_chr02B_2713	240.111515978557	10.4066168866709	1.37979950504083	7.54212249580634	4.6238309644707e-14	3.42095493856648e-12
Zo_SA_chr01A_3199-Zo_SB_chr01B_3205	93.8663720096985	10.0143544092269	1.32991728581552	7.53005808409053	5.07177566674476e-14	3.69798599701346e-12
