baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zo_SA_chr02A_1524-Zo_SB_chr02B_1509	2779.41416576481	-2.68758022565486	0.283456072271793	-9.48146992976695	2.50725902326661e-21	7.1345448428731e-19
Zo_SA_chr01A_160-Zo_SB_chr01B_224	383.897918260632	-2.98738870043942	0.332475585608363	-8.98528743087438	2.58058889715495e-19	5.28711053249107e-17
Zo_SA_chr02A_3346-Zo_SB_chr02B_3347	1609.46035058701	-2.70554070848501	0.389836991850266	-6.94018465421616	3.91587755529799e-12	2.90682968670091e-10
Zo_SA_chr02A_230-Zo_SB_chr02B_215	773.056957045034	-2.5753790246268	0.386726783496917	-6.6594276231383	2.74896034457464e-11	1.82859414089757e-09
Zo_SA_chr01A_204-Zo_SB_chr01B_270	220.934625377549	-2.69841367377966	0.427247227929085	-6.31581318118591	2.68744544138703e-10	1.55028233871285e-08
Zo_SA_chr02A_2237-Zo_SB_chr02B_2207	256.665106005369	-2.34162727219346	0.373886158647701	-6.2629418555178	3.77781512950711e-10	2.10325751014515e-08
Zo_SA_chr01A_3542-Zo_SB_chr01B_3542	112.441019505755	-2.12412192584558	0.380554099981152	-5.58165560678701	2.38239768999282e-08	1.00021647279863e-06
Zo_SA_chr02A_2746-Zo_SB_chr02B_2712	680.110258703834	-2.23481518649115	0.418343974719772	-5.34205180793663	9.19003794633946e-08	3.56601320917809e-06
Zo_SA_chr01A_3975-Zo_SB_chr01B_3954	14911.8452670093	-2.99585141628118	0.562210426407079	-5.32870127547577	9.89175355626196e-08	3.78101206829655e-06
Zo_SA_chr02A_2926-Zo_SB_chr02B_2899	500.713768105712	-1.62667115047394	0.306948073017019	-5.29949947066047	1.16120572918356e-07	4.40570055176163e-06
Zo_SA_chr02A_1581-Zo_SB_chr02B_1566	176.836014966648	-2.13053471529256	0.416226578520791	-5.11868973592263	3.07665617808354e-07	1.10976288339042e-05
