baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zo_SA_chr01A_562-Zo_SB_chr01B_615	1516.73493159296	-6.39621760095828	0.25144096893925	-25.4382475057342	9.52448255748598e-143	2.41874234547356e-139
Zo_SA_chr01A_247-Zo_SB_chr01B_310	1156.93031851058	-4.27610160710682	0.181842601233152	-23.5154005613028	2.83800790611869e-122	4.80474738505895e-119
Zo_SA_chr01A_1148-Zo_SB_chr01B_1171	899.225714815021	-7.63769241315923	0.386265150768739	-19.7731853312649	5.06733171726533e-87	3.21712222399883e-84
Zo_SA_chr02A_2883-Zo_SB_chr02B_2852	470.585983916097	-6.0207241967181	0.307824064791933	-19.5589782780228	3.45939714249011e-85	1.75702780867073e-82
Zo_SA_chr02A_2433-Zo_SB_chr02B_2402	436.179767186735	-5.42210168192871	0.291133460881604	-18.6241102809331	2.04868761082898e-77	8.00406490415414e-75
Zo_SA_chr01A_3015-Zo_SB_chr01B_3013	2209.37017339306	-4.5664987695495	0.254672355334587	-17.9308773563195	6.77028578967584e-72	2.14914259536023e-69
Zo_SA_chr02A_1503-Zo_SB_chr02B_1490	859.213259532826	-4.02836722305799	0.231012737755437	-17.4378575926088	4.25736610115167e-68	1.20128680154163e-65
Zo_SA_chr02A_1493-Zo_SB_chr02B_1480	3308.96622844175	-4.24346983546124	0.243607918790582	-17.4192606567488	5.89337362025851e-68	1.57539182196279e-65
Zo_SA_chr01A_1687-Zo_SB_chr01B_1718	551.485606474727	-3.45450565045843	0.199039385011526	-17.3558898921356	1.78020465924817e-67	4.30555212586735e-65
Zo_SA_chr01A_3514-Zo_SB_chr01B_3523	779.767514059168	-3.10864640161528	0.179539416376749	-17.3145622524027	3.65289765757215e-67	8.43321236491317e-65
Zo_SA_chr01A_161-Zo_SB_chr01B_225	454.966182937127	-7.71441499682605	0.445925550464683	-17.2997824161166	4.72168755190465e-67	1.04267178591842e-64
Zo_SA_chr02A_774-Zo_SB_chr02B_735	393.653967435628	-4.15531257230678	0.242878391706422	-17.1086136692205	1.28010112306478e-65	2.70901400168583e-63
Zo_SA_chr02A_3644-Zo_SB_chr02B_3670	825.977880651904	-9.27876401627138	0.557602561075854	-16.6404616190583	3.54871824184752e-62	6.00797998344785e-60
Zo_SA_chr01A_3689-Zo_SB_chr01B_3680	3524.20016787745	-3.55572330867978	0.219533808677992	-16.1967003173313	5.32064601114102e-59	7.9481062031133e-57
Zo_SA_chr01A_1852-Zo_SB_chr01B_1879	734.785400408524	-9.3043496805179	0.580673583939642	-16.0233734370893	8.77572815340933e-58	1.27348352260474e-55
Zo_SA_chr02A_1825-Zo_SB_chr02B_1801	507.493275616027	-3.78001495710777	0.235960149271644	-16.0197176039082	9.30719988828682e-58	1.31309078423913e-55
Zo_SA_chr01A_2314-Zo_SB_chr01B_2336	465.118244112728	-7.86188023987046	0.490856943108714	-16.0166426292746	9.77897115364256e-58	1.34236201322569e-55
Zo_SA_chr02A_1559-Zo_SB_chr02B_1549	314.898234545745	-6.6292503130112	0.416630600420593	-15.9115780413606	5.26690297667254e-57	7.03963163645259e-55
Zo_SA_chr01A_4080-Zo_SB_chr01B_4103	573.253495388367	-5.56795112548289	0.350326407339287	-15.8936095276723	7.01681660578375e-57	9.13805424122453e-55
Zo_SA_chr02A_655-Zo_SB_chr02B_629	550.492200032656	-6.51920353741399	0.414006364546781	-15.7466263702266	7.24443505573029e-56	8.76059182096528e-54
Zo_SA_chr01A_1846-Zo_SB_chr01B_1870	317.22472700886	-4.33914184265586	0.282946348708033	-15.3355640122903	4.42413341656911e-53	4.99337191616766e-51
Zo_SA_chr02A_1927-Zo_SB_chr02B_1884	219.265405853577	-5.37783859221353	0.367177315420803	-14.6464347506061	1.41972362143923e-48	1.44215525465797e-46
Zo_SA_chr01A_3987-Zo_SB_chr01B_3962	451.108498372924	-3.49643127767143	0.23905994658993	-14.6257511036301	1.92435394322596e-48	1.9164301328715e-46
Zo_SA_chr01A_3462-Zo_SB_chr01B_3478	481.895726572342	-8.50186820387726	0.587853535215652	-14.4625620066372	2.08875810357598e-47	2.04015430924277e-45
Zo_SA_chr02A_3585-Zo_SB_chr02B_3606	557.940817093702	-3.48944800200143	0.250027338750386	-13.9562658205354	2.88140078992537e-44	2.61332760929124e-42
Zo_SA_chr02A_1719-Zo_SB_chr02B_1694	243.062626747426	-4.01929009126666	0.288537168788217	-13.9298867738485	4.17016061458878e-44	3.71583258973622e-42
Zo_SA_chr01A_160-Zo_SB_chr01B_224	371.157881594262	-3.49263162068809	0.255522767833208	-13.6685730602601	1.56432727930432e-42	1.32420304193111e-40
Zo_SA_chr01A_801-Zo_SB_chr01B_845	2182.83932645058	-6.30951959514477	0.463932869258158	-13.600070211093	4.00049220481104e-42	3.17476561066176e-40
Zo_SA_chr02A_3016-Zo_SB_chr02B_3009	529.464057359969	-3.72102363576976	0.305022811700764	-12.1991650887416	3.14027265336826e-34	2.18485545293937e-32
Zo_SA_chr02A_2148-Zo_SB_chr02B_2106	1949.08601443666	-12.5203530545205	1.04516769175048	-11.9792767738076	4.56286818149934e-33	3.00971525893963e-31
Zo_SA_chr01A_2612-Zo_SB_chr01B_2606	1759.05934812369	-14.2296920030036	1.19246054810748	-11.9330505529823	7.96019657471378e-33	5.18331261576555e-31
Zo_SA_chr02A_2344-Zo_SB_chr02B_2309	128.725894690746	-5.87149800878072	0.514244334481307	-11.4177203618646	3.41062907133844e-30	1.99110173026758e-28
Zo_SA_chr01A_2712-Zo_SB_chr01B_2703	1030.31011452877	-13.4579574524155	1.19464320534223	-11.2652525810501	1.94792587239423e-29	1.12426312566935e-27
Zo_SA_chr01A_2620-Zo_SB_chr01B_2621	272.00035721457	-5.19211639619012	0.466028556714009	-11.1411979403151	7.90488287988545e-29	4.46098890521536e-27
Zo_SA_chr01A_257-Zo_SB_chr01B_311	124.437635188224	-6.95449669352104	0.655697791887307	-10.6062530323669	2.78702736020378e-26	1.42982949115909e-24
Zo_SA_chr02A_3106-Zo_SB_chr02B_3103	94.0742232438657	-5.10249131791934	0.491172001155526	-10.3884002058653	2.80010231672606e-25	1.3942862418286e-23
Zo_SA_chr01A_4250-Zo_SB_chr01B_4271	114.878830186885	-5.0733667928384	0.488782918176678	-10.379591029416	3.07087856439196e-25	1.51427109015017e-23
Zo_SA_chr01A_1837-Zo_SB_chr01B_1866	106.810343303846	-4.12086643335893	0.400177877473612	-10.2975868115815	7.22510361779604e-25	3.49488583569391e-23
Zo_SA_chr01A_282-Zo_SB_chr01B_337	155.223053784655	-4.17113807804121	0.407357419713179	-10.2395043668976	1.31910377188926e-24	6.3204981673826e-23
Zo_SA_chr02A_1257-Zo_SB_chr02B_1241	96.4257585104139	-5.9842500954474	0.620427676331684	-9.64536290648677	5.14289604308553e-22	2.1065136292606e-20
Zo_SA_chr02A_467-Zo_SB_chr02B_449	122.759694507414	-5.69064283788012	0.590346067007756	-9.63950326072954	5.44508229032608e-22	2.21244583620529e-20
