baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zo_SA_chr01A_1389-Zo_SB_chr01B_1415	1078.69941420333	-2.79753656576814	0.205503043091256	-13.6131150356049	3.34669457859373e-42	5.91125423900499e-40
Zo_SA_chr02A_1524-Zo_SB_chr02B_1509	2098.5610954587	-2.36973397401586	0.198028973286815	-11.9666023344153	5.31613226576534e-33	6.85206345282024e-31
Zo_SA_chr01A_4228-Zo_SB_chr01B_4246	927.59531631233	-2.78248694763093	0.244691446371724	-11.3714107660466	5.80417998027076e-30	6.15114096131361e-28
Zo_SA_chr02A_3346-Zo_SB_chr02B_3347	1215.16161065976	-2.43288078149242	0.230558406885504	-10.5521234916435	4.96618125408404e-26	4.08339972426324e-24
Zo_SA_chr01A_295-Zo_SB_chr01B_353	15140.2659251268	1.70242911159708	0.161760491922331	10.5243813947753	6.66981094162682e-26	5.39124209840988e-24
Zo_SA_chr02A_2865-Zo_SB_chr02B_2826	2196.33429448487	-2.72658824557237	0.260263077104948	-10.4762776030382	1.11028162324178e-25	8.82488843540008e-24
Zo_SA_chr01A_1323-Zo_SB_chr01B_1347	435.030992282692	2.53576415666692	0.244360890374382	10.3771276687604	3.15113428955316e-25	2.38535863918715e-23
Zo_SA_chr02A_404-Zo_SB_chr02B_396	1101.63325328843	-2.70312981902357	0.269894698712873	-10.0154980142803	1.30303976377379e-23	9.21891136272951e-22
Zo_SA_chr02A_1554-Zo_SB_chr02B_1542	3199.37017892968	-2.06524038105778	0.213616729806964	-9.66797115059311	4.12473830224253e-22	2.58827328465719e-20
Zo_SA_chr02A_1492-Zo_SB_chr02B_1479	3939.05630538849	-1.94392870245868	0.201248240340264	-9.65935751374495	4.48668926786669e-22	2.77883391148782e-20
Zo_SA_chr02A_1331-Zo_SB_chr02B_1312	2521.91596073085	-1.80692901054144	0.192733419228437	-9.37527605630125	6.89949819385527e-21	4.06218603536985e-19
Zo_SA_chr02A_1753-Zo_SB_chr02B_1722	448.036101734846	2.53896891350855	0.275595526435756	9.21266374075345	3.181303471431e-20	1.78489838297111e-18
