baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zo_SA_chr02A_1114-Zo_SB_chr02B_1091	1905.18400117075	-4.78005653205768	0.256177826185738	-18.6591345676888	1.06441112000558e-77	2.59609872169361e-74
Zo_SA_chr01A_3689-Zo_SB_chr01B_3680	6049.25730014277	-4.50390596316838	0.27001576056074	-16.6801595351884	1.82730271026157e-62	2.22839565516398e-59
Zo_SA_chr01A_80-Zo_SB_chr01B_145	349.965512705725	-6.38707619474341	0.447302782067224	-14.2790889098104	2.9543861807612e-46	2.88229915795063e-43
Zo_SA_chr01A_1148-Zo_SB_chr01B_1171	628.670374921226	-7.41339168662281	0.526122603334887	-14.0906162168897	4.33760067238932e-45	3.52646934665252e-42
Zo_SA_chr01A_161-Zo_SB_chr01B_225	432.734258541461	-8.19716076478176	0.591043400244937	-13.8689659023089	9.76747960377073e-44	6.2476947391657e-41
Zo_SA_chr02A_1493-Zo_SB_chr02B_1480	1988.85536831155	-4.06847767409494	0.293423836834115	-13.8655322552919	1.02463218354501e-43	6.2476947391657e-41
Zo_SA_chr02A_2883-Zo_SB_chr02B_2852	302.186655941641	-6.20211329411045	0.483794479637307	-12.8197272915559	1.2714692796425e-37	5.63838831463284e-35
Zo_SA_chr01A_2620-Zo_SB_chr01B_2621	226.773289233278	-6.345372141489	0.540900251489377	-11.7311318011351	8.82704139646531e-32	3.07559342371127e-29
Zo_SA_chr01A_3975-Zo_SB_chr01B_3954	21655.5579775671	-3.24389602898431	0.28196962923948	-11.5044164073047	1.25334257167907e-30	3.59635592038266e-28
Zo_SA_chr01A_2612-Zo_SB_chr01B_2606	1025.46023372064	-13.4676144277742	1.22602482486952	-10.9847811843512	4.52333394842686e-28	1.05070585716315e-25
Zo_SA_chr01A_1389-Zo_SB_chr01B_1415	1214.12922774863	-3.07247335897356	0.280292616059196	-10.9616635720603	5.84155559301396e-28	1.23891774707487e-25
Zo_SA_chr02A_3526-Zo_SB_chr02B_3558	641.416016114852	-4.00433001305874	0.367828044482542	-10.886418458636	1.33799190886201e-27	2.71946855476203e-25
Zo_SA_chr01A_94-Zo_SB_chr01B_159	506.609570006092	-3.56399559201496	0.334257587228366	-10.6624224196892	1.52570860596963e-26	2.7564468814518e-24
Zo_SA_chr01A_3015-Zo_SB_chr01B_3013	2466.29034795207	-5.15187788821736	0.487701071950125	-10.5635976308541	4.39488214657208e-26	7.39249486585468e-24
Zo_SA_chr02A_3709-Zo_SB_chr02B_3721	747.690840377665	-6.02527387831527	0.571719558202141	-10.5388626152001	5.71863132240198e-26	9.29849453022562e-24
Zo_SA_chr02A_655-Zo_SB_chr02B_629	672.264307755644	-12.8583253521676	1.23656431522721	-10.3984282853941	2.52056280809727e-25	3.96622754125757e-23
Zo_SA_chr01A_3514-Zo_SB_chr01B_3523	684.578642321971	-3.1694210427507	0.307154172246061	-10.3186651171766	5.80242372763244e-25	8.57703725557305e-23
Zo_SA_chr02A_2746-Zo_SB_chr02B_2712	547.538021050918	-4.32296524187683	0.424941889490192	-10.1730738926754	2.61522624540236e-24	3.75208047796256e-22
Zo_SA_chr02A_920-Zo_SB_chr02B_893	405.365747144288	-3.83002066395534	0.378196383982245	-10.1270684389599	4.19023900038635e-24	5.8399959553956e-22
Zo_SA_chr01A_536-Zo_SB_chr01B_591	481.932342057088	-12.3783168402372	1.23163204615696	-10.0503367697041	9.15540029721372e-24	1.18579740575229e-21
Zo_SA_chr01A_3970-Zo_SB_chr01B_3950	506.650788393615	-12.4502482158428	1.23889754423576	-10.0494574985399	9.23745416535201e-24	1.18579740575229e-21
Zo_SA_chr01A_2712-Zo_SB_chr01B_2703	398.944230135259	-12.1056932481281	1.23924253080992	-9.76862312836879	1.53524234533753e-22	1.87222804013911e-20
Zo_SA_chr02A_1368-Zo_SB_chr02B_1350	1591.27137498225	-3.26536907385341	0.335401347640413	-9.73570648068548	2.12337037851557e-22	2.52629285521926e-20
Zo_SA_chr01A_562-Zo_SB_chr01B_615	462.029057760875	-4.45207196772145	0.45757955345979	-9.72961299091936	2.25449050176099e-22	2.61842968275954e-20
Zo_SA_chr02A_433-Zo_SB_chr02B_422	400.808285689622	-6.68178797266959	0.695722374804953	-9.60410102455428	7.68253873355309e-22	8.71521487029581e-20
Zo_SA_chr02A_348-Zo_SB_chr02B_347	630.086300308827	-12.7648141903637	1.344825220358	-9.49180160895977	2.27075218887614e-21	2.51743844939495e-19
Zo_SA_chr01A_3303-Zo_SB_chr01B_3311	1846.06651731368	-3.68832556830125	0.391562782040291	-9.41949985410446	4.53241778384784e-21	4.91314087769105e-19
Zo_SA_chr01A_2480-Zo_SB_chr01B_2490	285.972323415146	-3.18179733440981	0.338869792699966	-9.38943925647265	6.0320529805263e-21	6.39659879108854e-19
Zo_SA_chr01A_1852-Zo_SB_chr01B_1879	282.734357287082	-11.6091283446135	1.24152437659438	-9.35070511982894	8.70653312409526e-21	9.03626991049716e-19
Zo_SA_chr01A_558-Zo_SB_chr01B_611	591.084837208759	-3.9924560663932	0.430184366834558	-9.28080231220637	1.68207128500424e-20	1.67451912821443e-18
Zo_SA_chr02A_2433-Zo_SB_chr02B_2402	150.332905224786	-7.27594223837967	0.815024816490823	-8.92726465643957	4.3667184037851e-19	3.73699164450241e-17
