baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zo_SA_chr01A_295-Zo_SB_chr01B_353	15140.2659251268	1.70242911159708	0.161760491922331	10.5243813947753	6.66981094162682e-26	5.39124209840988e-24
Zo_SA_chr01A_1323-Zo_SB_chr01B_1347	435.030992282692	2.53576415666692	0.244360890374382	10.3771276687604	3.15113428955316e-25	2.38535863918715e-23
Zo_SA_chr02A_1753-Zo_SB_chr02B_1722	448.036101734846	2.53896891350855	0.275595526435756	9.21266374075345	3.181303471431e-20	1.78489838297111e-18
Zo_SA_chr01A_1645-Zo_SB_chr01B_1662	1009.68079637974	2.17777577212337	0.24087489831064	9.04110717802915	1.55092876462949e-19	8.12788931705278e-18
Zo_SA_chr02A_1839-Zo_SB_chr02B_1815	352.109936635551	2.25084937850234	0.250225447546432	8.99528565368903	2.35618687612716e-19	1.19538885236707e-17
Zo_SA_chr01A_746-Zo_SB_chr01B_791	376.516316900724	2.68408083597601	0.308202883706654	8.7088115584626	3.0707728408475e-18	1.40812650750017e-16
Zo_SA_chr02A_2304-Zo_SB_chr02B_2273	409.806020523259	2.35412158072132	0.278461167986348	8.45403902362695	2.81395203237465e-17	1.21997611294497e-15
Zo_SA_chr02A_3039-Zo_SB_chr02B_3036	1718.27373770665	1.47692244548895	0.17990586511987	8.20941798926286	2.22263214554436e-16	9.13770060525955e-15
Zo_SA_chr02A_2409-Zo_SB_chr02B_2375	1146.79050318633	1.62934320546372	0.203577829838207	8.00353951488057	1.20892863032071e-15	4.80448386499955e-14
Zo_SA_chr02A_134-Zo_SB_chr02B_125	2590.03428380096	1.64533404769848	0.210473231699427	7.81730785627005	5.39650116159501e-15	2.04253286028941e-13
Zo_SA_chr02A_158-Zo_SB_chr02B_151	2404.83928210498	1.69049292876047	0.216944629232664	7.79227830963027	6.5811574199622e-15	2.43298757641858e-13
Zo_SA_chr02A_1919-Zo_SB_chr02B_1874	1488.2063395317	1.80756313852704	0.231960816569914	7.79253653809343	6.56771698216594e-15	2.43298757641858e-13
Zo_SA_chr01A_167-Zo_SB_chr01B_232	1533.97173119478	1.55747166202635	0.201125350101113	7.74378595857437	9.64994058061506e-15	3.51302035335521e-13
Zo_SA_chr02A_1933-Zo_SB_chr02B_1891	608.50868727553	2.15464082737574	0.280123669488964	7.69174854558523	1.45137653440501e-14	5.01566282070833e-13
Zo_SA_chr01A_1299-Zo_SB_chr01B_1326	380.033527078367	2.2671719161723	0.295799295078908	7.66456159257412	1.79443079211707e-14	6.15657586158726e-13
Zo_SA_chr01A_2345-Zo_SB_chr01B_2362	244.021681143837	2.38097103863229	0.32229715479483	7.38750250571705	1.49612313680783e-13	4.85374914247385e-12
Zo_SA_chr02A_1282-Zo_SB_chr02B_1275	2116.69156954435	1.88832083132979	0.255717828194744	7.38439257309712	1.53150951573088e-13	4.93497897332471e-12
Zo_SA_chr02A_834-Zo_SB_chr02B_789	455.248561910041	1.98043408913766	0.270308188838044	7.326578220404	2.36103412482226e-13	7.40774456662983e-12
Zo_SA_chr02A_2214-Zo_SB_chr02B_2184	192.736080473845	2.77134474729777	0.381068131734237	7.27257022172232	3.52711122079466e-13	1.0852124781916e-11
Zo_SA_chr02A_982-Zo_SB_chr02B_955	222.142855420831	2.57630206570169	0.36342536432908	7.08894402694705	1.35139165682217e-12	3.87933390565171e-11
Zo_SA_chr02A_1044-Zo_SB_chr02B_1025	2205.65175552393	2.00614953550692	0.283642636730795	7.07280667895831	1.51830943390521e-12	4.27803953878926e-11
Zo_SA_chr01A_2640-Zo_SB_chr01B_2638	147.337644126385	2.88115225157441	0.411687187567611	6.99840154996624	2.58899185177313e-12	7.09592077075061e-11
Zo_SA_chr02A_30-Zo_SB_chr02B_32	606.349401411785	2.24994858842391	0.32361368050293	6.95257562945808	3.58676431125557e-12	9.77444514307305e-11
Zo_SA_chr01A_3898-Zo_SB_chr01B_3885	3433.47928658097	1.25394716262395	0.180436692842598	6.94951311104896	3.66549058312575e-12	9.93222988120835e-11
Zo_SA_chr01A_2188-Zo_SB_chr01B_2207	511.575256497259	1.7373326209466	0.251292769204031	6.9135798314038	4.72573532254354e-12	1.25905205325196e-10
Zo_SA_chr01A_537-Zo_SB_chr01B_592	211.762028705968	2.27189817750554	0.329430990851596	6.89643124234476	5.33251564586251e-12	1.41282039528435e-10
Zo_SA_chr02A_3762-Zo_SB_chr02B_3767	112.295824548457	2.95371387476337	0.429653888988017	6.87463549258307	6.2148564047445e-12	1.62849726341904e-10
Zo_SA_chr02A_23-Zo_SB_chr02B_25	898.284644156091	1.51238102056097	0.220111047229325	6.87099098204408	6.37574248325547e-12	1.66152545916095e-10
Zo_SA_chr01A_1466-Zo_SB_chr01B_1500	1200.13136267965	2.21303399000505	0.324679179188732	6.81606376957928	9.35687750420256e-12	2.38625394746214e-10
Zo_SA_chr01A_2498-Zo_SB_chr01B_2503	483.674957014799	2.13156162112431	0.317462137322046	6.71438061592198	1.88866733197736e-11	4.69117422197917e-10
Zo_SA_chr02A_3072-Zo_SB_chr02B_3072	217.487845464378	2.64773259144723	0.395776948295214	6.68996161310603	2.23229145434713e-11	5.48752471432034e-10
Zo_SA_chr01A_4134-Zo_SB_chr01B_4156	471.575841285678	2.01393272388585	0.306845358819573	6.56334751691668	5.26130345567104e-11	1.21213314879687e-09
Zo_SA_chr02A_575-Zo_SB_chr02B_560	467.924621259189	2.20268429757959	0.338710869738787	6.5031402720506	7.86603832115978e-11	1.77787377979199e-09
Zo_SA_chr01A_3644-Zo_SB_chr01B_3636	243.629068072822	2.23918556937035	0.346661359612749	6.45928802642359	1.05196724519343e-10	2.32260731126272e-09
Zo_SA_chr01A_1233-Zo_SB_chr01B_1261	743.577397488362	2.53892843029615	0.393718717989538	6.44858452059578	1.12899595853562e-10	2.48118973560202e-09
Zo_SA_chr02A_1377-Zo_SB_chr02B_1359	173.201365001879	2.2771252599372	0.354141731567671	6.4299828485536	1.27618344379495e-10	2.75428720952008e-09
Zo_SA_chr01A_1166-Zo_SB_chr01B_1184	966.66585484675	2.12988862055894	0.334005498243574	6.37680706383378	1.80818014434564e-10	3.83253827039305e-09
Zo_SA_chr01A_1428-Zo_SB_chr01B_1458	288.741145519582	2.40147405359688	0.379384409404226	6.32992288051078	2.45283761986176e-10	5.06388857537694e-09
Zo_SA_chr01A_817-Zo_SB_chr01B_864	1647.83178426503	1.48184866313741	0.234906204160074	6.30825681439907	2.82195692407055e-10	5.77592814201393e-09
Zo_SA_chr01A_2840-Zo_SB_chr01B_2838	2796.27540700879	1.12528553003643	0.180687131319095	6.22781225105161	4.72993395922842e-10	9.43809834793320e-09
Zo_SA_chr02A_3672-Zo_SB_chr02B_3696	198.668880246711	2.34384912256044	0.381479388562281	6.144104223806	8.04160297674704e-10	1.57820595045706e-08
Zo_SA_chr01A_1992-Zo_SB_chr01B_2024	2533.19297285983	1.15201067536504	0.188383821235538	6.11523148755259	9.64169001812979e-10	1.86915527221386e-08
Zo_SA_chr01A_1406-Zo_SB_chr01B_1434	161.386598569596	2.70164291625373	0.442730388049946	6.10223058813154	1.04598324321524e-09	2.01955226190019e-08
Zo_SA_chr01A_2906-Zo_SB_chr01B_2906	4730.50024136382	1.04304658754017	0.171310677929572	6.08862564871161	1.13884057452265e-09	2.18997205641068e-08
Zo_SA_chr02A_424-Zo_SB_chr02B_412	472.410766643514	2.10651320018368	0.348280539340621	6.04832301044388	1.46361290065141e-09	2.79198796928264e-08
Zo_SA_chr02A_1126-Zo_SB_chr02B_1101	249.127289591538	1.95779545973802	0.325295760700699	6.01850898862271	1.7603094074399e-09	3.30508486774838e-08
Zo_SA_chr02A_70-Zo_SB_chr02B_68	6059.42222829071	1.22790898052007	0.204745338750089	5.99724998877188	2.00686995758821e-09	3.75324032460321e-08
Zo_SA_chr02A_3137-Zo_SB_chr02B_3137	164.132791584661	2.79953568120915	0.467516878564917	5.98809542406804	2.12312494402403e-09	3.95514955392602e-08
