baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zo_SA_chr01A_2309-Zo_SB_chr01B_2330	1936.71562839774	-0.954695121042599	0.160925957165714	-5.9325116833669	2.98335152619878e-09	1.01664017539738e-07
Zo_SA_chr01A_1654-Zo_SB_chr01B_1672	906.791986347559	-0.998057103253014	0.184513790585057	-5.40911928635995	6.33354356958596e-08	1.59320288492935e-06
Zo_SA_chr01A_3258-Zo_SB_chr01B_3268	668.315030146727	-0.705738295604448	0.133176372497133	-5.29927555745403	1.16263056069525e-07	2.7986575841425e-06
Zo_SA_chr02A_1485-Zo_SB_chr02B_1474	558.315894937561	-0.960663061938434	0.196801624115101	-4.88137771351207	1.05347242009262e-06	2.20834156061915e-05
Zo_SA_chr02A_42-Zo_SB_chr02B_46	200.249090565195	-0.937952598082019	0.193814332839079	-4.83943877804325	1.30206292712432e-06	2.71812389475621e-05
Zo_SA_chr02A_1653-Zo_SB_chr02B_1635	568.850217104901	-0.858287053724971	0.178145592550994	-4.81789665090528	1.45079479365423e-06	2.99137237986657e-05
Zo_SA_chr01A_2215-Zo_SB_chr01B_2233	552.660762432247	-0.823191753466248	0.183314875921783	-4.49058893516906	7.10265102777696e-06	0.000129001578775256
Zo_SA_chr02A_3346-Zo_SB_chr02B_3347	1279.77282285597	-0.76004683015338	0.174374833082652	-4.35869567137091	1.3083990794638e-05	0.000222138008010609
Zo_SA_chr02A_184-Zo_SB_chr02B_168	289.291977631371	-0.83744625191935	0.19704025893492	-4.25012764622863	2.13648726457274e-05	0.000350119460197571
Zo_SA_chr02A_225-Zo_SB_chr02B_210	2651.78959357083	-0.532135359421334	0.127282115146185	-4.18075515802178	2.90542579591282e-05	0.000459660288655264
Zo_SA_chr01A_1365-Zo_SB_chr01B_1387	313.439128013768	-0.875575257884491	0.22556567875346	-3.88168653459678	0.000103734537440783	0.00142592474826388
Zo_SA_chr02A_3580-Zo_SB_chr02B_3601	699.235399037448	-0.658240632138988	0.169994408189925	-3.87213108447411	0.000107887899038549	0.00147897553150665
Zo_SA_chr02A_1278-Zo_SB_chr02B_1271	1313.82888870491	-0.853179243688991	0.221700926212156	-3.84833414215214	0.00011892377140545	0.00161704187551573
Zo_SA_chr01A_3668-Zo_SB_chr01B_3666	790.397369689199	-0.77239484758632	0.204163409098443	-3.78321880006366	0.000154813209078184	0.00204964540755879
Zo_SA_chr01A_3215-Zo_SB_chr01B_3217	926.269381889152	-0.588889678903965	0.157559038820034	-3.7375810573242	0.000185799199634857	0.00243425982646605
Zo_SA_chr01A_69-Zo_SB_chr01B_122	3230.77916664963	-0.497569669018023	0.141834363801088	-3.50810378869698	0.000451312940253629	0.00539182297330043
Zo_SA_chr01A_2395-Zo_SB_chr01B_2403	279.975426765732	-0.724928330562734	0.208940955629216	-3.46953678076012	0.000521356677482993	0.00607163297318735
Zo_SA_chr02A_2306-Zo_SB_chr02B_2277	967.177027729831	-0.947959804374455	0.278338385626293	-3.40578178694771	0.000659748891499205	0.0075094947355939
Zo_SA_chr01A_2012-Zo_SB_chr01B_2042	980.312701073163	-0.8065315257907	0.24253520742522	-3.32542039711647	0.00088285306323717	0.00965572556770914
Zo_SA_chr01A_3374-Zo_SB_chr01B_3391	516.704808474773	-0.555479754768336	0.171614401079883	-3.23678986887454	0.00120882387712171	0.0127703400548616
Zo_SA_chr02A_1144-Zo_SB_chr02B_1117	1455.98551153212	-0.52344389252301	0.162308042319433	-3.22500280973655	0.00125971432463104	0.013148594952736
Zo_SA_chr02A_2268-Zo_SB_chr02B_2239	301.872069448716	-0.877019743876639	0.272743011521393	-3.21555349478807	0.00130193226865309	0.0135331017429621
Zo_SA_chr02A_3651-Zo_SB_chr02B_3672	946.581177347957	-0.781722943268549	0.244295406669149	-3.19990847935689	0.00137471232630961	0.0140859016571561
Zo_SA_chr01A_2686-Zo_SB_chr01B_2681	283.357446883062	-0.545846009327279	0.171084660878715	-3.19050233097308	0.00142025695266333	0.0145229933513195
Zo_SA_chr01A_381-Zo_SB_chr01B_438	543.014494198012	-0.948679293484676	0.303407524750975	-3.12674939180666	0.00176750522795336	0.0177491393250166
Zo_SA_chr02A_2107-Zo_SB_chr02B_2068	570.634725309418	-0.837153448201055	0.269146062168915	-3.11040570853926	0.00186830534801188	0.0185028429248972
Zo_SA_chr02A_2016-Zo_SB_chr02B_1962	1233.60550463385	-0.474663703501697	0.154672789970493	-3.068824863069	0.00214902535022388	0.0208720975617304
Zo_SA_chr02A_1554-Zo_SB_chr02B_1542	843.103554114435	-0.766448267104279	0.251892219140023	-3.04276277258974	0.00234417051917915	0.0226798497730582
Zo_SA_chr02A_1261-Zo_SB_chr02B_1254	816.576701394946	-0.529260073205013	0.174405871992324	-3.03464595061517	0.00240818204289424	0.0230772644910494
Zo_SA_chr01A_3798-Zo_SB_chr01B_3782	155.501607015234	-0.758227674837339	0.253118998595058	-2.99553837936266	0.00273960823009358	0.0257625588889734
Zo_SA_chr02A_2683-Zo_SB_chr02B_2643	1724.7940987073	-0.520959648771347	0.175542929190517	-2.96770511449053	0.00300032022943022	0.0276965340812173
Zo_SA_chr01A_2853-Zo_SB_chr01B_2849	2290.22058065708	-0.715959117798104	0.2415572367954	-2.96393156047121	0.0030373583109836	0.0279870872940631
Zo_SA_chr01A_244-Zo_SB_chr01B_305	255.671516907479	-0.661419723260793	0.224679817042312	-2.94383239210238	0.00324175507606126	0.029707230942922
Zo_SA_chr02A_3161-Zo_SB_chr02B_3164	1520.60144696464	-0.674063459295596	0.230171884893698	-2.92852213295687	0.00340577584116001	0.0309286250124116
Zo_SA_chr02A_139-Zo_SB_chr02B_130	1103.33234898118	-0.522630842166383	0.179475838810842	-2.91198439650258	0.00359140575319876	0.0321501109329946
Zo_SA_chr02A_1064-Zo_SB_chr02B_1043	1223.52745231852	-0.687588032393958	0.236179402641569	-2.91129550123156	0.00359933433719914	0.0321638562174936
Zo_SA_chr01A_346-Zo_SB_chr01B_405	252.977499142647	-0.754440521468477	0.259597232585193	-2.90619631787057	0.00365851832493192	0.032634761866547
Zo_SA_chr01A_1916-Zo_SB_chr01B_1947	867.422375398634	-0.57928650149646	0.199608213735153	-2.90211755647028	0.00370649421937288	0.032945887663719
Zo_SA_chr01A_2430-Zo_SB_chr01B_2441	1108.94142596125	-0.587989491333689	0.202588449612289	-2.90238408191076	0.00370334186857003	0.032945887663719
Zo_SA_chr02A_771-Zo_SB_chr02B_731	3451.19608792519	-0.741845583368784	0.261132592221507	-2.84087703131101	0.00449896565778171	0.0389574805925986
Zo_SA_chr02A_1922-Zo_SB_chr02B_1878	1059.01436756589	-0.482658623716251	0.17152522659396	-2.81392208773358	0.00489410885753985	0.0419459312815723
Zo_SA_chr01A_3419-Zo_SB_chr01B_3433	625.619950857923	-0.746902107569958	0.265908800924505	-2.80886568994011	0.0049716383035897	0.0423937496701014
Zo_SA_chr01A_2836-Zo_SB_chr01B_2833	2968.9660714138	-0.412687273566098	0.147218320993802	-2.80323312193916	0.00505930848588393	0.0429230708136291
Zo_SA_chr01A_3942-Zo_SB_chr01B_3930	768.224679036966	-0.542542678881658	0.193517131510838	-2.80358991809091	0.00505371381104527	0.0429230708136291
Zo_SA_chr01A_382-Zo_SB_chr01B_439	502.246674423663	-0.533440943068103	0.190366260129923	-2.80218218661245	0.00507582002867023	0.0429906575155554
Zo_SA_chr02A_1924-Zo_SB_chr02B_1880	341.642317272225	-0.810190218468563	0.289832789522279	-2.79537115108325	0.00518401618931248	0.0436864077863167
Zo_SA_chr02A_1499-Zo_SB_chr02B_1486	2187.41897792787	-0.438541505800421	0.158864844204781	-2.76046917740422	0.0057718404120938	0.0479969076251965
