baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zo_SA_chr01A_1690-Zo_SB_chr01B_1723	601.645757373456	2.9962650886404	0.218877560857321	13.6892291603778	1.17751794012434e-42	7.40511594595697e-40
Zo_SA_chr02A_1571-Zo_SB_chr02B_1559	445.247891399697	2.80196061867737	0.208491539889333	13.4392053517598	3.56241579759454e-41	1.79225138776982e-38
Zo_SA_chr01A_537-Zo_SB_chr01B_592	528.581023544824	2.34264437373549	0.174751462757624	13.4055780522117	5.60845870119399e-41	2.56510506597336e-38
Zo_SA_chr01A_1440-Zo_SB_chr01B_1464	300.975522569369	2.2765157488984	0.192488488024028	11.8267631081098	2.83879000990339e-32	9.52130169321596e-30
Zo_SA_chr02A_838-Zo_SB_chr02B_787	1221.50538085506	1.19076602065922	0.133863126420537	8.89539974524708	5.82093858269989e-19	6.10107125199232e-17
Zo_SA_chr01A_90-Zo_SB_chr01B_156	898.493778078535	1.38626449902482	0.185630169315228	7.46788361039918	8.14948748759958e-14	5.85715307858764e-12
Zo_SA_chr02A_2576-Zo_SB_chr02B_2525	112.875069514963	2.84144108631971	0.38203841427085	7.43757952127098	1.02546854584294e-13	7.26638345652932e-12
Zo_SA_chr01A_2830-Zo_SB_chr01B_2825	1449.05984110633	1.32427762745529	0.178632686200043	7.41341159686914	1.23091104699399e-13	8.60099094087053e-12
Zo_SA_chr02A_1121-Zo_SB_chr02B_1096	542.320964664002	1.9762226259647	0.270190877811735	7.31417226950828	2.58972734886172e-13	1.67260673531334e-11
Zo_SA_chr02A_3151-Zo_SB_chr02B_3151	1221.04231745787	1.2042531094087	0.167436379306174	7.19230261905387	6.37076293978926e-13	3.956951648158e-11
Zo_SA_chr01A_2925-Zo_SB_chr01B_2924	1029.0288890678	1.95813644354035	0.277041529179901	7.06802496122814	1.5715428510823e-12	9.0878529698794e-11
Zo_SA_chr02A_3555-Zo_SB_chr02B_3582	1214.16230916325	2.0402717495355	0.303629767807672	6.71960382628843	1.82219307250742e-11	8.9004401434804e-10
Zo_SA_chr01A_1007-Zo_SB_chr01B_1041	278.223436695473	1.21854097765618	0.183860776888407	6.62752000877148	3.41373376290886e-11	1.56131768738132e-09
Zo_SA_chr01A_2345-Zo_SB_chr01B_2362	491.525586632188	2.28366960034484	0.346241439921042	6.5955987269046	4.23543072447762e-11	1.91968035809432e-09
Zo_SA_chr02A_1481-Zo_SB_chr02B_1471	1740.46361171902	1.11455530063704	0.175176127979007	6.36248393828303	1.98516803456119e-10	8.46388167955705e-09
Zo_SA_chr01A_1736-Zo_SB_chr01B_1763	124.223392343889	1.46310916117919	0.231834247323909	6.31101391648575	2.77213262454602e-10	1.14316387164681e-08
Zo_SA_chr02A_2304-Zo_SB_chr02B_2273	464.718584575512	2.71388856484248	0.435554039122647	6.23088829645378	4.63797734540032e-10	1.78119572707702e-08
Zo_SA_chr01A_1233-Zo_SB_chr01B_1261	2274.62961522616	2.0675674032204	0.342070140797973	6.04427910134813	1.50079518071716e-09	5.35496493204826e-08
Zo_SA_chr01A_3923-Zo_SB_chr01B_3912	180.117119383248	1.54230419100715	0.262784821992069	5.86907637707363	4.38229538278841e-09	1.43164467992263e-07
Zo_SA_chr01A_3563-Zo_SB_chr01B_3560	832.107543451731	1.90165736510194	0.324165425040338	5.86631768290927	4.45579706593461e-09	1.44626548636884e-07
Zo_SA_chr01A_1588-Zo_SB_chr01B_1609	612.292583720884	1.15330445846662	0.197174150981616	5.84916660081954	4.94042067185565e-09	1.57311749367758e-07
Zo_SA_chr01A_4048-Zo_SB_chr01B_4024	1313.24567904169	1.96026386100875	0.34146665231828	5.74071830353026	9.427580194978e-09	2.84012909945714e-07
Zo_SA_chr02A_235-Zo_SB_chr02B_221	899.436635333024	1.86447702459248	0.32577499147204	5.72320489110504	1.04533069721605e-08	3.11186907555856e-07
Zo_SA_chr01A_2188-Zo_SB_chr01B_2207	1552.94774229352	1.47315147263706	0.267061462878714	5.51615143854019	3.46503706785181e-08	9.27266036615024e-07
Zo_SA_chr01A_3893-Zo_SB_chr01B_3881	269.102137422781	1.65201720358567	0.300301593633031	5.50119359541073	3.77228723101574e-08	1.00414693435133e-06
Zo_SA_chr02A_1421-Zo_SB_chr02B_1411	141.1817452198	1.81067518797721	0.329201653102807	5.50020077636654	3.79359025352589e-08	1.00450276660467e-06
Zo_SA_chr01A_736-Zo_SB_chr01B_781	40.9772413248862	2.1500731087752	0.391508335573568	5.49176840800923	3.97928984629457e-08	1.03729571071026e-06
Zo_SA_chr01A_3630-Zo_SB_chr01B_3623	523.599950041169	2.33415575492944	0.43299788580119	5.39068626307604	7.018912186331e-08	1.74812609947679e-06
Zo_SA_chr01A_854-Zo_SB_chr01B_900	799.23872698547	1.67567691405872	0.315675332093633	5.30822887852922	1.10695587040063e-07	2.69038405023457e-06
Zo_SA_chr02A_3072-Zo_SB_chr02B_3072	179.957979388516	2.38356192345173	0.4521350640627	5.27179180051646	1.3509828237095e-07	3.22122966165047e-06
Zo_SA_chr02A_1604-Zo_SB_chr02B_1586	56.5725749498139	2.26760943769068	0.430975986105647	5.26156795458857	1.4283207991155e-07	3.38956695299533e-06
Zo_SA_chr01A_1857-Zo_SB_chr01B_1885	671.461408157802	1.92355173826335	0.366245267784058	5.25208625875677	1.50385999231975e-07	3.55207493960596e-06
Zo_SA_chr02A_1377-Zo_SB_chr02B_1359	383.447115128069	2.36292696352586	0.450561166418068	5.24440883867329	1.56784199822073e-07	3.68589396871425e-06
Zo_SA_chr01A_4030-Zo_SB_chr01B_4005	509.368818394822	1.11199770693674	0.213106139699961	5.21804631486617	1.80820255419039e-07	4.21160511580179e-06
Zo_SA_chr02A_1746-Zo_SB_chr02B_1717	426.955506789508	1.17443833346464	0.225129031918249	5.2167342588277	1.82105225950479e-07	4.22198798044636e-06
Zo_SA_chr01A_1069-Zo_SB_chr01B_1095	628.35376649874	1.17872640885635	0.226204440918932	5.21088977770683	1.87937088394332e-07	4.31740407174377e-06
Zo_SA_chr01A_2072-Zo_SB_chr01B_2096	74.8261654650967	1.80558034274285	0.348684653016115	5.1782615814164	2.23963057858234e-07	5.09845314065509e-06
Zo_SA_chr01A_2022-Zo_SB_chr01B_2048	667.00466595726	1.73165909434614	0.338557972945318	5.1148081945358	3.1405992034925e-07	7.04274995255086e-06
Zo_SA_chr01A_2237-Zo_SB_chr01B_2252	329.057983088827	1.14863162041436	0.232767294930535	4.93467787541696	8.0283150186359e-07	1.71145986689649e-05
Zo_SA_chr02A_2488-Zo_SB_chr02B_2445	952.485410675251	2.42504944844699	0.492926401768379	4.9196988429654	8.66774730074856e-07	1.83997623080447e-05
Zo_SA_chr02A_2608-Zo_SB_chr02B_2553	165.197574797206	1.48975492112386	0.311206999383954	4.78702254150094	1.69273828087137e-06	3.43690148632144e-05
Zo_SA_chr01A_549-Zo_SB_chr01B_601	40.0181167233179	2.6383140837023	0.553778441867177	4.76420511207819	1.89599568570039e-06	3.77025861452912e-05
Zo_SA_chr01A_4013-Zo_SB_chr01B_3989	39.6031942176357	2.76093515243132	0.582118164259871	4.74291187244034	2.10667931470102e-06	4.14011860635189e-05
Zo_SA_chr02A_982-Zo_SB_chr02B_955	283.647105110263	2.08662443272256	0.454830450273734	4.58769730889116	4.48161792594595e-06	8.47632322760679e-05
Zo_SA_chr01A_4017-Zo_SB_chr01B_3992	90.9337311325783	1.59141511728345	0.348059932828534	4.57224451073901	4.82527396754083e-06	9.09211735232132e-05
Zo_SA_chr01A_3848-Zo_SB_chr01B_3837	479.051950254111	1.69956135134229	0.372230492918943	4.56588426706993	4.97393142284301e-06	9.26809221789747e-05
Zo_SA_chr01A_2974-Zo_SB_chr01B_2971	372.058056141303	1.48291160925892	0.324950208240898	4.56350410509532	5.03068257300777e-06	9.33345351000112e-05
Zo_SA_chr02A_2778-Zo_SB_chr02B_2741	50.8024935769426	2.5187243813424	0.552559955740171	4.55828250885189	5.1573634280112e-06	9.50428403162064e-05
Zo_SA_chr02A_2248-Zo_SB_chr02B_2216	61.5720590960159	2.41500469673191	0.536407914883003	4.50217946030615	6.72601498729896e-06	0.000122603555801091
Zo_SA_chr01A_4193-Zo_SB_chr01B_4216	1541.23255224965	1.34879054278618	0.300691965806041	4.48562215212695	7.27014804637875e-06	0.000131568758350113
Zo_SA_chr02A_1044-Zo_SB_chr02B_1025	1360.42370769008	2.10881846874221	0.475763762315243	4.43249073548585	9.31507062848758e-06	0.000166090737722523
Zo_SA_chr02A_5-Zo_SB_chr02B_6	714.803170499149	1.89143175760659	0.429882143773741	4.39988444507734	1.08308537317683e-05	0.000189860714719603
Zo_SA_chr02A_3088-Zo_SB_chr02B_3086	312.842839603999	1.52242390786459	0.346076452602874	4.39909706775567	1.08702201262008e-05	0.00018988915782957
Zo_SA_chr01A_3361-Zo_SB_chr01B_3380	37.3501843680573	2.26171670283115	0.514533202690405	4.39566716201215	1.10433039905892e-05	0.000192245198535136
Zo_SA_chr01A_559-Zo_SB_chr01B_612	416.011257691159	1.00373228880543	0.22838634728787	4.39488743843465	1.10830167521725e-05	0.000192271232000621
Zo_SA_chr02A_1472-Zo_SB_chr02B_1462	1010.41027008075	1.32486789274487	0.301899808610428	4.38843568282774	1.14168887136039e-05	0.000197382704873337
Zo_SA_chr02A_3446-Zo_SB_chr02B_3478	872.539010183019	1.59058361477639	0.362655924075195	4.38593032454252	1.15491088688502e-05	0.000198984817531457
Zo_SA_chr02A_2704-Zo_SB_chr02B_2670	1032.93243913471	1.63462945000593	0.374417548728465	4.36579283091081	1.2666248705981e-05	0.000216747949795205
Zo_SA_chr02A_2797-Zo_SB_chr02B_2759	649.216581714725	1.12322302018805	0.258509279455392	4.34500077735844	1.39275169943966e-05	0.000234345612036151
Zo_SA_chr02A_3130-Zo_SB_chr02B_3127	111.769009388188	2.18694370132769	0.509898482932542	4.28897863894412	1.79496633327043e-05	0.000298035499098466
Zo_SA_chr02A_1014-Zo_SB_chr02B_989	736.269699871789	1.00195551456209	0.23389877609243	4.28371422587584	1.83798959610218e-05	0.000303177890425904
Zo_SA_chr02A_556-Zo_SB_chr02B_540	91.8309367424141	1.89919788503987	0.451812832544078	4.20350585074317	2.62812355618881e-05	0.000421085656407194
Zo_SA_chr01A_446-Zo_SB_chr01B_502	1220.85434743558	1.28807808788211	0.307659258496457	4.18670347896241	2.83035197392445e-05	0.000452047643835361
Zo_SA_chr01A_239-Zo_SB_chr01B_299	51.6198085211917	2.1474316754336	0.516223556030309	4.15988703023758	3.18405043791158e-05	0.000499032951811002
Zo_SA_chr01A_4134-Zo_SB_chr01B_4156	362.820350837792	1.11859007560145	0.269751152180077	4.14674809194037	3.3723073952187e-05	0.000523644398313126
Zo_SA_chr02A_3311-Zo_SB_chr02B_3308	136.831376154097	2.45353733220115	0.592130243350716	4.14357712640583	3.41930001156553e-05	0.000528408715615431
Zo_SA_chr02A_1222-Zo_SB_chr02B_1202	1481.86810435831	1.21199535852898	0.297125687736539	4.07906622871213	4.52169550400605e-05	0.000675034127022386
Zo_SA_chr02A_3621-Zo_SB_chr02B_3639	432.778260746358	2.72651905183315	0.674366831424155	4.04308000450612	5.27536100481011e-05	0.00078290092080235
Zo_SA_chr01A_173-Zo_SB_chr01B_240	65.9846490934937	1.23668342839334	0.311074879022138	3.97551686680983	7.02265661650998e-05	0.00100945672679034
Zo_SA_chr02A_2009-Zo_SB_chr02B_1956	118.606662920839	1.51709892440339	0.382714748288051	3.96404614974896	7.36899970175131e-05	0.0010532226562361
Zo_SA_chr02A_1788-Zo_SB_chr02B_1762	46.3268312569732	1.65818300849151	0.421990479392369	3.92943227268812	8.51466538458849e-05	0.00121009269914872
Zo_SA_chr02A_1411-Zo_SB_chr02B_1395	220.710104729026	1.13955758801266	0.290593692637163	3.92148080597029	8.80064597849493e-05	0.00124370926735416
Zo_SA_chr02A_2011-Zo_SB_chr02B_1958	156.455482718954	1.55104141557268	0.398619893190001	3.89102862669571	9.98201540750367e-05	0.00138345783788295
Zo_SA_chr01A_449-Zo_SB_chr01B_505	250.981085726403	1.21362452112777	0.312020515176388	3.88956642944358	0.000100423477436578	0.00138799592028414
Zo_SA_chr02A_1378-Zo_SB_chr02B_1360	557.424355178498	1.51147396304976	0.393893699778907	3.83726361680359	0.000124412896149052	0.00168258408743517
Zo_SA_chr01A_1880-Zo_SB_chr01B_1917	710.572535614355	1.86717433687462	0.488194435915421	3.82465304704558	0.000130956375308917	0.0017663311640192
Zo_SA_chr01A_38-Zo_SB_chr01B_88	294.531443234426	2.81312755531258	0.736518348488539	3.8194941933023	0.00013372560737577	0.00178929130507314
Zo_SA_chr01A_4069-Zo_SB_chr01B_4067	143.846101281617	2.16562785059132	0.570215990262879	3.79790796395052	0.000145922482241621	0.00194215875173967
Zo_SA_chr02A_1408-Zo_SB_chr02B_1392	364.006651859324	1.76727904605749	0.467513988131098	3.78016292757836	0.000156725766577871	0.00206952055552039
Zo_SA_chr02A_2897-Zo_SB_chr02B_2868	81.0369400032762	2.43730199824803	0.64719592426317	3.76594151303238	0.000165922633083369	0.00218522713885453
Zo_SA_chr02A_458-Zo_SB_chr02B_439	847.469174773186	1.85287343850147	0.502693085288893	3.68589402306308	0.000227901179567539	0.00291748303919667
Zo_SA_chr02A_2409-Zo_SB_chr02B_2375	1142.4026892102	1.70144660827243	0.464979612984283	3.65918539385498	0.000253018252243909	0.00320836980095668
Zo_SA_chr01A_3386-Zo_SB_chr01B_3402	86.9700416399499	1.15281083647641	0.315615981884722	3.65257433920907	0.000259624400964697	0.00328183507852611
Zo_SA_chr01A_3511-Zo_SB_chr01B_3520	1053.13045461224	1.47029147510636	0.404697114033378	3.6330663701869	0.000280072940436456	0.00351383282627384
Zo_SA_chr02A_2253-Zo_SB_chr02B_2225	1604.7837793886	1.38245404319313	0.382930750582867	3.61019333414426	0.000305968859328496	0.003782135949095
Zo_SA_chr02A_581-Zo_SB_chr02B_567	111.090458367826	1.09599465217934	0.30649875772935	3.57585348893045	0.000349087126232914	0.00429402770679166
Zo_SA_chr02A_952-Zo_SB_chr02B_931	250.075588137323	1.69657476116006	0.474966389517334	3.57198908934196	0.000354280174635299	0.00434042932656599
Zo_SA_chr02A_2505-Zo_SB_chr02B_2458	639.810037249087	1.08760057773044	0.305584949220065	3.55907769838235	0.000372159428406726	0.00453349657218944
Zo_SA_chr01A_4042-Zo_SB_chr01B_4020	1823.59268931246	1.59335584830173	0.451378130410287	3.52998016730102	0.000415590819039796	0.00499006541906734
Zo_SA_chr01A_3928-Zo_SB_chr01B_3917	486.361096725494	1.21066831789479	0.345161393814095	3.50754267305706	0.000452265810918859	0.00539182297330043
Zo_SA_chr02A_1414-Zo_SB_chr02B_1400	223.748825465801	1.84488402176368	0.528240634414233	3.49250682657058	0.000478509364714216	0.00566777588105799
Zo_SA_chr02A_3333-Zo_SB_chr02B_3333	173.983298268994	1.45954127610813	0.417925392541259	3.49234887890675	0.000478792436781882	0.00566777588105799
Zo_SA_chr02A_1016-Zo_SB_chr02B_991	1043.08815441353	1.22942863026033	0.355732100086118	3.45605198395844	0.000548149596036588	0.0063542410545163
Zo_SA_chr02A_2498-Zo_SB_chr02B_2451	1276.83381976289	1.60807634627261	0.466930495956008	3.44393086380059	0.000573322285439095	0.00660042200925421
Zo_SA_chr01A_2130-Zo_SB_chr01B_2152	276.18152343612	2.19625964422596	0.638287576054815	3.44086227997856	0.000579863594211899	0.00666048799652983
Zo_SA_chr02A_3713-Zo_SB_chr02B_3727	185.426023832059	2.18130857047701	0.638690191612439	3.41528427886152	0.000637154759800287	0.00728528544671646
Zo_SA_chr01A_1208-Zo_SB_chr01B_1243	365.69831960319	1.71850837196191	0.506673058039178	3.39175005399444	0.000694477611126914	0.00779892156602568
Zo_SA_chr01A_3406-Zo_SB_chr01B_3419	1105.92112847272	1.18305047778192	0.348768211059647	3.39208230643359	0.000693636005669336	0.00779892156602568
Zo_SA_chr01A_3891-Zo_SB_chr01B_3879	2063.56497038205	1.00682540926674	0.29762129713898	3.38290780580995	0.000717227052077607	0.00801859844222765
Zo_SA_chr01A_2439-Zo_SB_chr01B_2450	883.334979617203	1.1398709054385	0.338798055290259	3.36445527841632	0.000766949126193809	0.00849894505260143
Zo_SA_chr01A_3644-Zo_SB_chr01B_3636	1053.6849623782	1.61605701052872	0.483326419685982	3.34361405606314	0.000826946933000321	0.00908377733607994
Zo_SA_chr01A_1039-Zo_SB_chr01B_1076	547.033614872467	1.29444446810015	0.388707908290699	3.33012125683865	0.000868081716467092	0.0095148564608844
Zo_SA_chr02A_2190-Zo_SB_chr02B_2160	231.799843184154	1.94993449362464	0.589200233528358	3.30945981122187	0.000934761846023532	0.0101353164813457
Zo_SA_chr01A_3785-Zo_SB_chr01B_3768	249.315130145533	1.41132932343935	0.432858958448302	3.26048311093903	0.00111222590833138	0.0118050813181755
Zo_SA_chr02A_1510-Zo_SB_chr02B_1496	113.671256630269	1.95811066977556	0.60154218035945	3.25515106622364	0.00113332065447622	0.0120036551845681
Zo_SA_chr02A_1624-Zo_SB_chr02B_1606	40.7820418059073	1.44093675049185	0.445238229303986	3.23632755602406	0.00121078358301908	0.0127703400548616
Zo_SA_chr01A_1291-Zo_SB_chr01B_1319	663.897176150754	1.59768201004131	0.495362592075908	3.2252778784646	0.0012585045131532	0.013148594952736
Zo_SA_chr02A_209-Zo_SB_chr02B_195	170.72691328024	1.53047872534686	0.476101993937307	3.21460263732563	0.00130625207115135	0.0135500085978608
Zo_SA_chr01A_1228-Zo_SB_chr01B_1256	205.972559906347	1.0979527090343	0.341914210627639	3.2111935535491	0.00132184870205039	0.0136554842300114
Zo_SA_chr01A_3070-Zo_SB_chr01B_3077	308.69925303834	1.5891419721726	0.495268749256193	3.20864575961883	0.00133361691644008	0.0137488252184632
Zo_SA_chr01A_869-Zo_SB_chr01B_915	250.387978626189	1.00331446688931	0.313344025683727	3.20195818222494	0.00136496811603127	0.0140432609238309
Zo_SA_chr02A_1738-Zo_SB_chr02B_1706	134.959596190499	1.27920026145291	0.399626455119548	3.20098993714077	0.0013695631501116	0.0140617800167581
Zo_SA_chr01A_1030-Zo_SB_chr01B_1061	173.003405411793	1.64638242274511	0.521090361326996	3.15949506061188	0.00158042779347362	0.0160305085261406
Zo_SA_chr01A_3721-Zo_SB_chr01B_3712	1377.59168264405	2.7745891945199	0.88965582407449	3.11872200399104	0.00181637247980724	0.0180996132393611
Zo_SA_chr01A_1933-Zo_SB_chr01B_1965	106.763412400771	1.98781346194494	0.637626048714486	3.11752235648552	0.00182378113733229	0.0181332863674284
Zo_SA_chr02A_80-Zo_SB_chr02B_78	356.923708276431	2.30616374790562	0.741578013217364	3.10980599047192	0.00187210264402058	0.018504024365555
Zo_SA_chr02A_1442-Zo_SB_chr02B_1436	83.5717075103127	1.34718592495255	0.436619607157629	3.0854911297334	0.00203216285526396	0.0198906835113482
Zo_SA_chr02A_2294-Zo_SB_chr02B_2264	170.479424161561	1.57560303357248	0.511122112798276	3.08263523357737	0.00205176481697484	0.0200435510566999
Zo_SA_chr02A_181-Zo_SB_chr02B_171	443.616669016691	1.62172986882353	0.527191956765474	3.07616580262996	0.00209681211909615	0.0204043747991735
Zo_SA_chr02A_3628-Zo_SB_chr02B_3646	2172.33961219576	1.1963269296741	0.393534088244349	3.03995756761811	0.0023661148186182	0.0227608482838779
Zo_SA_chr02A_2420-Zo_SB_chr02B_2385	68.8342213382195	2.08911058611894	0.690341521606578	3.02619865781377	0.0024764953511589	0.0235238992099557
Zo_SA_chr02A_3425-Zo_SB_chr02B_3458	17.1806807991686	2.50255657864387	0.827019558572876	3.02599443108981	0.00247816867049822	0.0235238992099557
Zo_SA_chr01A_1658-Zo_SB_chr01B_1676	110.472408715071	1.97065126393313	0.659790877296403	2.98678161784865	0.00281931036681306	0.0263642201773913
Zo_SA_chr02A_1955-Zo_SB_chr02B_1914	284.094520870989	2.23317527103428	0.747566143618937	2.98726111407825	0.00281489188377119	0.0263642201773913
Zo_SA_chr01A_1460-Zo_SB_chr01B_1494	92.6645388733524	1.00787887351179	0.339537514592871	2.96838738046459	0.00299366782000692	0.0276859242692184
Zo_SA_chr02A_1591-Zo_SB_chr02B_1575	674.496676566815	1.12955471849666	0.382899255122287	2.95000500362926	0.0031776878313724	0.0291732618241506
Zo_SA_chr02A_3598-Zo_SB_chr02B_3618	920.500519739765	1.14953664217877	0.391710814562607	2.93465638282765	0.00333917242667254	0.0304888865310155
Zo_SA_chr02A_1157-Zo_SB_chr02B_1130	69.0162052179612	1.02985731146367	0.351253840082449	2.93194605707922	0.0033684524961039	0.0306449991101243
Zo_SA_chr01A_3302-Zo_SB_chr01B_3310	46.1392085881054	1.07720540460766	0.369066797864725	2.91872747925294	0.00351463335220491	0.0315752149909695
Zo_SA_chr02A_1834-Zo_SB_chr02B_1808	30.8393233677314	2.65622498872208	0.91650984455711	2.89819580716633	0.00375316191072498	0.0333018652078613
Zo_SA_chr02A_528-Zo_SB_chr02B_511	2763.83124399071	1.15987413031603	0.404873329977389	2.86478274669464	0.0041729542809076	0.0365751445770838
Zo_SA_chr01A_3445-Zo_SB_chr01B_3460	421.905849742281	1.26670639114326	0.443705704517656	2.85483458573127	0.00430592493125041	0.0376749710071666
Zo_SA_chr02A_2564-Zo_SB_chr02B_2511	781.142775578141	1.76127564505648	0.617395898259483	2.85274918414868	0.0043342816104948	0.0377916304720959
Zo_SA_chr02A_566-Zo_SB_chr02B_551	76.8584724583884	1.14498307883635	0.405897484248705	2.82086764089128	0.0047893959300568	0.0413301045010562
Zo_SA_chr02A_2112-Zo_SB_chr02B_2072	113.93737850323	2.22875688696334	0.791071402816334	2.81739028743629	0.00484156526512297	0.0415835623588268
Zo_SA_chr01A_1340-Zo_SB_chr01B_1365	117.149400275479	1.87103581032316	0.665939558629722	2.80961805929223	0.00496003237308412	0.0423741163014614
Zo_SA_chr02A_507-Zo_SB_chr02B_492	57.5129031935642	1.65963496920506	0.591382858416374	2.80636299410045	0.00501042142212166	0.0426521661162336
Zo_SA_chr02A_508-Zo_SB_chr02B_493	262.500354319352	1.64547658060595	0.589043050734897	2.79347422663425	0.00521451841727108	0.0438699701626937
Zo_SA_chr02A_24-Zo_SB_chr02B_26	13.8186844643083	2.29383399626173	0.824699292884617	2.78141865289881	0.00541218925236922	0.0453056973854734
Zo_SA_chr02A_399-Zo_SB_chr02B_391	177.710845799738	1.08239676448049	0.391767949560709	2.76285174857765	0.00572987853713982	0.0477268525171365
Zo_SA_chr02A_3712-Zo_SB_chr02B_3726	662.207399472087	1.2272500444095	0.446503381312557	2.74857950862955	0.00598541164090132	0.0496907689197599
