baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zo_SA_chr01A_801-Zo_SB_chr01B_845	6687.67489291637	-9.87364861217006	0.225456284099769	-43.7940714387042	0	0
Zo_SA_chr02A_1493-Zo_SB_chr02B_1480	4590.50838097772	-3.29821165000498	0.0702112158017836	-46.9755666860449	0	0
Zo_SA_chr02A_1524-Zo_SB_chr02B_1509	1585.73746000781	-3.65196192637873	0.0966998560606184	-37.7659499729701	0	0
Zo_SA_chr02A_1269-Zo_SB_chr02B_1264	1405.93398883591	-4.784312564255	0.133252220900888	-35.9041863010563	2.62814893784267e-282	1.02760623469649e-279
Zo_SA_chr02A_3709-Zo_SB_chr02B_3721	1096.46045357974	-4.82662399021298	0.13506011510783	-35.7368567793644	1.05867625977972e-279	3.54807786491889e-277
Zo_SA_chr01A_3015-Zo_SB_chr01B_3013	1291.05033379531	-4.6491406349362	0.134063606295191	-34.6786183321025	1.65508154039846e-263	5.17709505836639e-261
Zo_SA_chr02A_1791-Zo_SB_chr02B_1765	1594.80745114733	-4.11909725233403	0.136375447336456	-30.2040970921378	2.09261803848663e-200	4.46298356208148e-198
Zo_SA_chr02A_68-Zo_SB_chr02B_66	723.133490328134	-4.75399992708806	0.157818774625171	-30.1231582768216	2.41069862110843e-199	4.71291580426699e-197
Zo_SA_chr02A_3377-Zo_SB_chr02B_3399	1157.2493383281	-3.03766225606767	0.101966800019815	-29.7906990851664	5.15571564933731e-195	9.67624713067627e-193
Zo_SA_chr02A_3106-Zo_SB_chr02B_3103	965.49247970519	-3.9588277022896	0.136030115729174	-29.1025827705046	3.32965879267517e-186	5.7862070574933e-184
Zo_SA_chr02A_2979-Zo_SB_chr02B_2970	676.447233135318	-5.70279733250434	0.198565558413328	-28.7199722755221	2.14879074298876e-181	3.60075934503688e-179
Zo_SA_chr02A_3593-Zo_SB_chr02B_3614	1157.16836296441	-3.05799298659791	0.111173932682501	-27.50638493046	1.47254558676518e-166	2.30306129770074e-164
Zo_SA_chr02A_2148-Zo_SB_chr02B_2106	865.166532930135	-7.43355113096847	0.288970930616266	-25.7242177097727	6.26516830313947e-146	8.64593225833247e-144
Zo_SA_chr01A_2510-Zo_SB_chr01B_2518	545.333227519344	-3.43123690093395	0.146207592428646	-23.4682538980218	8.60775347673169e-122	9.85062910068904e-120
Zo_SA_chr01A_1127-Zo_SB_chr01B_1155	527.145724722673	-3.32874526416508	0.156850251056163	-21.22244141626	5.92654159265824e-100	5.1495061393986e-98
Zo_SA_chr01A_247-Zo_SB_chr01B_310	458.559951755904	-5.00507134926072	0.236073886018743	-21.2012918229479	9.29108994785582e-100	7.92614437006173e-98
Zo_SA_chr02A_655-Zo_SB_chr02B_629	459.976873865602	-4.25424354878547	0.201394001145184	-21.1239834582689	4.78820984860675e-99	3.87349665683843e-97
Zo_SA_chr02A_121-Zo_SB_chr02B_117	566.150051726814	-7.64876568432442	0.371603795450957	-20.5831204577508	3.88827481661306e-94	2.7642099150831e-92
Zo_SA_chr01A_1148-Zo_SB_chr01B_1171	774.833048820507	-8.48648918662559	0.414567696362778	-20.4706957659317	3.92969987319845e-93	2.71149291250693e-91
Zo_SA_chr01A_80-Zo_SB_chr01B_145	354.09645762897	-5.86967803715011	0.290164717027085	-20.2287793543217	5.46388293513797e-91	3.61078010305174e-89
Zo_SA_chr01A_4228-Zo_SB_chr01B_4246	480.839232277527	-3.09247498187824	0.156575914410718	-19.7506429613836	7.92030486611858e-87	4.8897461094511e-85
Zo_SA_chr01A_4147-Zo_SB_chr01B_4172	381.3712819871	-3.66339492821581	0.191348057205733	-19.1451900882223	1.06150535149731e-81	6.07388184051878e-80
Zo_SA_chr02A_1503-Zo_SB_chr02B_1490	317.155121948674	-3.88009540267966	0.204317073136564	-18.990558855971	2.04144405621121e-80	1.14029232282655e-78
Zo_SA_chr02A_776-Zo_SB_chr02B_737	379.012868185774	-7.15608629083486	0.39113114436994	-18.2958743987579	8.92574332671164e-75	4.40837765146642e-73
Zo_SA_chr01A_540-Zo_SB_chr01B_596	433.214016873897	-3.09723747383763	0.169962391495988	-18.2230753908327	3.38579768481821e-74	1.62103701399664e-72
Zo_SA_chr02A_2746-Zo_SB_chr02B_2712	430.296228444903	-3.72546915016846	0.209347467041144	-17.7956256305517	7.64092456133731e-71	3.44723250401872e-69
Zo_SA_chr02A_812-Zo_SB_chr02B_814	259.23720708907	-5.67831012161886	0.331386685959666	-17.1349977600186	8.13560629458791e-66	3.31932736819187e-64
Zo_SA_chr02A_3417-Zo_SB_chr02B_3447	245.701056944875	-4.44116768371398	0.264152778327462	-16.8128751544245	1.96409612298898e-63	7.80977882124092e-62
Zo_SA_chr01A_1966-Zo_SB_chr01B_2001	242.868255650413	-6.17043358746909	0.372596369005421	-16.5606380006868	1.34163840854368e-61	5.15980935482536e-60
Zo_SA_chr02A_1185-Zo_SB_chr02B_1159	189.854075338815	-4.30247114616278	0.278567909995372	-15.4449632990184	8.15740470725015e-54	2.83515132491983e-52
Zo_SA_chr01A_2314-Zo_SB_chr01B_2336	252.635490104054	-4.18298360599657	0.278854156373982	-15.0006141575549	7.27430982192944e-51	2.37021261697868e-49
Zo_SA_chr02A_1559-Zo_SB_chr02B_1549	199.638251924161	-3.69991580585106	0.254180454517005	-14.5562561562086	5.32978271761342e-48	1.63446670006811e-46
Zo_SA_chr02A_2687-Zo_SB_chr02B_2647	210.550258753013	-3.76450351930664	0.259299686831513	-14.5179640026049	9.32386705477348e-48	2.84075222214267e-46
Zo_SA_chr02A_1825-Zo_SB_chr02B_1801	243.057954697771	-3.1053725150465	0.219009183571832	-14.1791885819618	1.23263554305188e-45	3.61470372999964e-44
Zo_SA_chr01A_161-Zo_SB_chr01B_225	788.799789381447	-10.2174240106955	0.729499437398105	-14.0060752440576	1.43097418164552e-44	4.04465714474745e-43
Zo_SA_chr02A_572-Zo_SB_chr02B_557	187.618363710636	-3.69284206965957	0.279540891311694	-13.2103823964057	7.64351393737268e-40	1.91782713337714e-38
Zo_SA_chr02A_1578-Zo_SB_chr02B_1563	187.271254156763	-3.18337044619724	0.247823970295219	-12.845288703934	9.14102726269709e-38	2.14448499582874e-36
Zo_SA_chr02A_2344-Zo_SB_chr02B_2309	204.465123134183	-7.44964591026445	0.580073993270978	-12.8425786997563	9.466775909856e-38	2.20985634671862e-36
Zo_SA_chr02A_3301-Zo_SB_chr02B_3297	160.594568427658	-3.51266843822672	0.27950731686011	-12.567357726756	3.19215018776816e-36	7.06489088726802e-35
