baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zo_SA_chr02A_20-Zo_SB_chr02B_22	3985.47412852529	0.749249431464646	0.101342477185886	7.39324173110891	1.43291628751887e-13	9.87534498973624e-12
Zo_SA_chr01A_1262-Zo_SB_chr01B_1288	767.903780742394	0.893587397329389	0.157848650018513	5.6610392120844	1.50459038808234e-08	4.37548800141172e-07
Zo_SA_chr01A_2960-Zo_SB_chr01B_2956	1090.6977139932	0.941999633371023	0.173018663419563	5.44449722794767	5.19519130620252e-08	1.33352078885229e-06
Zo_SA_chr01A_2820-Zo_SB_chr01B_2811	726.331495184233	0.991683113848794	0.214732887754668	4.6182171916851	3.87051024998672e-06	7.37596101048605e-05
Zo_SA_chr02A_3039-Zo_SB_chr02B_3036	2386.33477986106	0.94363433707378	0.21330813513421	4.42380848006598	9.697599646066e-06	0.000171790928941402
Zo_SA_chr01A_2989-Zo_SB_chr01B_2988	1458.4580615851	0.685655952991742	0.164380926456164	4.17114058044068	3.03078804871594e-05	0.000477990428623508
Zo_SA_chr02A_834-Zo_SB_chr02B_789	666.418247225472	0.89778836523576	0.216334993657383	4.14999140942319	3.32487752788127e-05	0.000517877982748317
Zo_SA_chr01A_4010-Zo_SB_chr01B_3986	1065.6547185089	0.697571240389666	0.178272398357956	3.91295145415053	9.11748691146888e-05	0.00128487609668347
Zo_SA_chr01A_2365-Zo_SB_chr01B_2379	849.890520523991	0.654087216199687	0.168255248044063	3.88746992324657	0.000101294534274769	0.0013961994573599
Zo_SA_chr01A_593-Zo_SB_chr01B_642	332.553336002445	0.718721423043064	0.186838063204265	3.84676125794188	0.000119689494023514	0.00162306696612479
Zo_SA_chr02A_971-Zo_SB_chr02B_943	329.899068919901	0.942936911337013	0.250490631949778	3.76435998423312	0.000166976195493519	0.00219336093871512
Zo_SA_chr02A_1287-Zo_SB_chr02B_1281	715.976292772998	0.758627417484161	0.203282135012049	3.73189418459815	0.000190045335299238	0.00247434043886283
Zo_SA_chr01A_2161-Zo_SB_chr01B_2179	4819.16178710785	0.783790919025474	0.212802028886325	3.6831928864934	0.000230330739517885	0.00294110139724488
Zo_SA_chr02A_2885-Zo_SB_chr02B_2857	216.033602560219	0.948757039134167	0.261259982856673	3.63146712619458	0.000281814559842464	0.0035181366019043
Zo_SA_chr02A_2870-Zo_SB_chr02B_2829	1130.06267935149	0.528965891012333	0.147168247725878	3.59429360059792	0.000325272880460255	0.0040109016215577
Zo_SA_chr02A_1099-Zo_SB_chr02B_1068	923.294173994253	0.568428425474328	0.161745306403976	3.51434262985423	0.000440843793370318	0.00528067886772874
Zo_SA_chr01A_280-Zo_SB_chr01B_335	310.947008014907	0.896895042252683	0.25736453344584	3.48492090283071	0.000492282540093089	0.00579244542220834
Zo_SA_chr02A_664-Zo_SB_chr02B_638	645.313148700769	0.801312605228253	0.230402522860114	3.47788121102632	0.000505393842270203	0.00592689142298692
Zo_SA_chr02A_312-Zo_SB_chr02B_309	394.716082227274	0.821596122762811	0.241299152843095	3.4048860639683	0.00066191664335649	0.00751716169915689
Zo_SA_chr01A_2503-Zo_SB_chr01B_2511	282.496459503347	0.882787821946082	0.261694840583623	3.37334820960673	0.000742599773594713	0.0082655297808739
Zo_SA_chr01A_410-Zo_SB_chr01B_461	415.894989113224	0.977952027977859	0.294308094350305	3.32288525783404	0.000890915526992884	0.00972276793123904
Zo_SA_chr02A_2349-Zo_SB_chr02B_2315	135.069476667002	0.981887492486922	0.30482402560778	3.22116175235585	0.00127672068971538	0.0132985130226875
Zo_SA_chr01A_925-Zo_SB_chr01B_958	1658.27149259343	0.90590142351719	0.285899759877068	3.16859805655909	0.00153176068989193	0.0155682586481743
Zo_SA_chr02A_2183-Zo_SB_chr02B_2155	306.46482466463	0.920886827429249	0.296300770851168	3.10794610754426	0.00188392418737429	0.0185843580130981
Zo_SA_chr02A_715-Zo_SB_chr02B_687	97.5696214013777	0.917014739794008	0.3015169493617	3.04133728380873	0.00235529830488552	0.0227234128844968
Zo_SA_chr02A_3092-Zo_SB_chr02B_3090	471.277110969484	0.808534743118619	0.266691416783032	3.03172390349707	0.00243161505686064	0.0232133877629334
Zo_SA_chr02A_1507-Zo_SB_chr02B_1493	5180.2169365562	0.943285417369307	0.317208640913753	2.97370656313798	0.00294226295807322	0.0273109316274287
Zo_SA_chr01A_1195-Zo_SB_chr01B_1218	174.867501556712	0.893049250087195	0.301655778085608	2.96049111260105	0.00307148983507332	0.0282498452655464
Zo_SA_chr01A_2335-Zo_SB_chr01B_2352	508.649700304498	0.719340725838306	0.245989607907055	2.92427282582646	0.00345261991248718	0.0312412424095738
Zo_SA_chr01A_705-Zo_SB_chr01B_750	1730.27691051342	0.485258360168448	0.16609240536264	2.92161678981621	0.00348219693396733	0.0313959368723829
Zo_SA_chr01A_2379-Zo_SB_chr01B_2387	686.715642482886	0.877046300007503	0.304120823971013	2.88387453563883	0.00392815221630881	0.0346103919443951
Zo_SA_chr02A_547-Zo_SB_chr02B_532	3727.65857507537	0.606627684509663	0.217839253456914	2.78474918951945	0.00535691415843497	0.0449177252184772
