baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zo_SA_chr01A_1654-Zo_SB_chr01B_1672	3581.74767926436	-0.824524688110511	0.219473182755402	-3.75683569973751	0.000172075389990745	0.00171653119095062
Zo_SA_chr02A_3151-Zo_SB_chr02B_3151	1388.58887528401	0.961274902644336	0.258944846492949	3.71227663212255	0.000205403309594369	0.0019999148586853
Zo_SA_chr02A_420-Zo_SB_chr02B_408	1217.9530256386	0.934110416705807	0.251873827959903	3.70864422187808	0.000208371964814516	0.00202147510121047
Zo_SA_chr01A_2382-Zo_SB_chr01B_2390	1565.22000103424	-0.945804966064001	0.257358529443821	-3.6750480666329	0.000237804639591258	0.0022834862833192
Zo_SA_chr02A_3198-Zo_SB_chr02B_3204	1759.06266557494	-0.933669075698261	0.254184620123289	-3.67319263945	0.000239538760305082	0.00229561900347385
Zo_SA_chr02A_1806-Zo_SB_chr02B_1782	1684.92172723242	0.967784986125367	0.263870895307233	3.66764581974281	0.000244793949424823	0.00233680016691641
Zo_SA_chr01A_925-Zo_SB_chr01B_958	1285.96807149775	0.891138600766292	0.244151259534399	3.64994472060357	0.000262296750926267	0.00248443407964724
Zo_SA_chr02A_1741-Zo_SB_chr02B_1709	7921.97677980066	0.990437207732482	0.282901811538005	3.50099280859298	0.000463528351730376	0.00409523045152989
Zo_SA_chr01A_1858-Zo_SB_chr01B_1886	560.471021847641	0.943011725344471	0.2695924198377	3.49791632091207	0.000468908230384872	0.00412132314922055
Zo_SA_chr01A_2513-Zo_SB_chr01B_2520	2561.31327258416	-0.948257389590974	0.275780179812552	-3.4384537359991	0.000585046497323005	0.00500676634024846
Zo_SA_chr02A_1250-Zo_SB_chr02B_1239	757.661846049591	0.921168156993262	0.269523880247493	3.41776081639738	0.000631385666520655	0.00529192316372467
Zo_SA_chr02A_1111-Zo_SB_chr02B_1087	897.885516609425	-0.943239826047662	0.282945486360121	-3.3336450712882	0.000857159592034363	0.00686572165836391
Zo_SA_chr01A_1296-Zo_SB_chr01B_1323	4391.2402496162	0.957286556760846	0.288559587774581	3.31746577593764	0.000908380436228266	0.00720142210303177
Zo_SA_chr02A_1525-Zo_SB_chr02B_1510	527.054413282451	0.917068067664916	0.279093971056263	3.2858755930634	0.00101665901217971	0.00794753631636637
Zo_SA_chr02A_2679-Zo_SB_chr02B_2638	989.018852584007	-0.887344670286801	0.270594079867863	-3.27924642963406	0.00104084702192741	0.0081106258354024
Zo_SA_chr02A_1900-Zo_SB_chr02B_1858	949.446387387143	-0.858277064261077	0.262790121305731	-3.2660172307716	0.0010907161236004	0.00845868561354965
Zo_SA_chr01A_3702-Zo_SB_chr01B_3693	5786.58027150201	0.818721135164511	0.251194169961989	3.25931583240328	0.00111681263759688	0.00863361655498822
Zo_SA_chr02A_2782-Zo_SB_chr02B_2745	1903.17070924898	-0.791509148611086	0.249920692939623	-3.16704126937701	0.00153998462097821	0.0115215413821038
Zo_SA_chr02A_2226-Zo_SB_chr02B_2195	1069.53530500488	-0.894612484531452	0.283634362326019	-3.15410473256817	0.0016099129872455	0.0119530525902337
Zo_SA_chr02A_1708-Zo_SB_chr02B_1688	5547.24533677827	0.827174532492003	0.264124823976151	3.13175611455095	0.00173764154064385	0.0126850586675965
